molecule_name,smiles,inchikey,pec50,external_nn_tanimoto,external_nn_pchembl,external_top5_pchembl,external_has_exact_match,external_covered_t03,external_covered_t04
OADMET-0005961,COC(=O)c1cnc(NC2CCCCCN(C(=O)C3CCC3(F)F)C2)nc1,KLVAGSMAGSODNJ-UHFFFAOYSA-N,4.61,0.2027027,5.6,5.7031789803608355,False,False,False
OADMET-0005960,Cc1ccnc2nc(C(=O)N(Cc3ccco3)C3CCCC3)nn12,KRGLTLBSFNSYIX-UHFFFAOYSA-N,4.42,0.2159091,4.89,5.035489626779792,False,False,False
OADMET-0005959,Cc1c(C(=O)N2CCCCC2CNC(=O)Nc2ccccc2)nnn1-c1ccc2ncccc2c1,NAIAIKDHWPXSMX-UHFFFAOYSA-N,4.53,0.225,5.89,5.333060349674865,False,False,False
OADMET-0005958,Cc1cc(NC(=O)C2(C)CCCO2)n(-c2cccc(Br)c2)n1,SRIOJSYIMLYQTO-UHFFFAOYSA-N,5.09,0.19827586,6.0,5.290883322923095,False,False,False
OADMET-0005957,O=C(CCc1ccccc1)N1CCCN(C(=O)C2COc3ccccc32)CC1,NTFPMYZCRLAQNU-UHFFFAOYSA-N,5.31,0.2987013,4.89,4.9061783697584405,False,False,False
OADMET-0005956,COc1cc(C)ccc1NC(=O)c1cccc(-c2ncn[nH]2)c1,ADCRROSQMSVSQW-UHFFFAOYSA-N,4.45,0.25333333,6.16,5.606795773749498,False,False,False
OADMET-0005955,CC(C(=O)Nc1nccs1)N1CCCN(C(=O)c2ccccc2)CC1,NZCFNKKMNTYPTO-UHFFFAOYSA-N,4.87,0.23809524,4.8,5.192694125534169,False,False,False
OADMET-0005954,COc1cccc(C2CN(C(=O)CNC(=O)c3ccc(C)c(C)c3)CCO2)c1,UBIIWRLNZPDSLP-UHFFFAOYSA-N,4.91,0.19607843,5.8,5.71363336906485,False,False,False
OADMET-0005953,COCCOC1CC(CO)CN(S(=O)(=O)c2cc(F)ccc2C)C1,QZHAZOKWZGQBMB-UHFFFAOYSA-N,5.52,0.26190478,7.26,6.722388024672582,False,False,False
OADMET-0005952,O=C(Nc1ccc(C2CC2)nn1)NC1(c2cccc(OC(F)(F)F)c2)CC1,VXAHSNRRRRFAOC-UHFFFAOYSA-N,5.03,0.24,5.24,5.77850526262136,False,False,False
OADMET-0005951,CCOC1CC(NC(=O)c2ccnc(-n3cccn3)c2)C12CCCC2,WBBFPYYHNXCEME-UHFFFAOYSA-N,4.8,0.2,5.72,5.514403870337814,False,False,False
OADMET-0005950,COCCNc1ccc(CNC(=O)N2CCCC3(CCCC3)CC2)cc1,IAKDXTQWRJADOV-UHFFFAOYSA-N,4.83,0.2027027,4.925,5.638145013890984,False,False,False
OADMET-0005949,Cn1cccc1C1CCCCN1C(=O)CCN1C(=O)COc2ccccc21,HUKSAYDGYGOREM-UHFFFAOYSA-N,5.28,0.25287357,4.89,4.79498706114257,False,False,False
OADMET-0005948,COc1ccc(C)cc1S(=O)(=O)N1CC(O)CC1c1ccc(F)cc1,PPBPKFPLNHJZQP-UHFFFAOYSA-N,5.04,0.2837838,6.62,6.230904926652794,False,False,False
OADMET-0005947,c1cnc2c(c1)CCC[C@H]2n1cc(COC2CCCCO2)nn1,JUHHJSWYSQBLKA-AAFJCEBUSA-N,5.18,0.17721519,4.61,5.2017412031842545,False,False,False
OADMET-0005946,Fc1cccc(Cl)c1CCc1noc(C2(n3cccn3)CC2)n1,BXZMJBPCFDOLBY-UHFFFAOYSA-N,5.06,0.22222222,5.1,5.518672459082183,False,False,False
OADMET-0005945,CCOc1ccccc1C(F)(F)C(=O)N1CCC(NC(=O)C2CC2)CC1,FLGLJLFYXZSXAN-UHFFFAOYSA-N,5.26,0.25714287,4.5,5.266885414655093,False,False,False
OADMET-0005944,O=C(CC1(N2CCOCC2)CCCC1)NCc1ccc2c(c1)OCCO2,DLBAMDGUUSBSOH-UHFFFAOYSA-N,5.24,0.19101124,5.7,5.1745616813181945,False,False,False
OADMET-0005943,Cc1c(C(=O)N2CCCN3c4ccccc4CC3C2)c(O)nc2ccccc12,FDCHJYMTWLORCR-UHFFFAOYSA-N,5.0,0.2159091,4.89,5.063860121218496,False,False,False
OADMET-0005942,CC1CCCN(S(=O)(=O)c2cccc3c2OCC3)C1C(=O)O,VGUYAGDDPQYEDR-UHFFFAOYSA-N,4.41,0.21276596,5.24,5.518322757130354,False,False,False
OADMET-0005941,Cn1nc(CNC[C@@H](O)c2ccc(Cl)cc2)c2ccccc21,ANIYYIHUSYIHTA-QGZVFWFLSA-N,5.07,0.20833333,4.32,4.9964818653897485,False,False,False
OADMET-0005940,CC(C)c1nc(C(=O)N2CCC=C(F)C2)nn1-c1ccccc1F,BRLQLLYRNCGYQA-UHFFFAOYSA-N,5.22,0.1875,6.0,5.249613238366755,False,False,False
OADMET-0005939,Cn1ncc(NC(=O)N2CCCC(C)(F)C2)c1-c1ccccc1,YEYJTFFWPRNDDN-UHFFFAOYSA-N,4.44,0.20652173,5.25,5.157053537829102,False,False,False
OADMET-0005938,O=C(NCC1CCOc2ccccc21)N1CCOC(c2ccccc2F)C1,PIDYXGYPPPDVSK-UHFFFAOYSA-N,4.82,0.20454545,4.89,5.2955423211996235,False,False,False
OADMET-0005937,COC1CCCN(C(=O)C(Cc2ccccc2)NC(=O)c2cccnc2)CC1,JKRIYLHNKNNCLI-UHFFFAOYSA-N,4.89,0.25925925,4.825,5.084903501136182,False,False,False
OADMET-0005936,COc1cc(C#N)ccc1OCC(=O)N1CCCC1C1CCCC1O,NLFXGDZTBOGFOF-UHFFFAOYSA-N,4.97,0.21052632,5.16,5.892602443880864,False,False,False
OADMET-0005935,CC(c1cc2ccccc2o1)N(C)C(=O)c1cn(C)nc1C(C)(C)C,QYMWPKHNWAHLGQ-UHFFFAOYSA-N,4.49,0.1971831,4.5,5.1772516178146715,False,False,False
OADMET-0005934,CN(Cc1ccoc1)c1ccc(S(=O)(=O)N2CCCC2)cc1,LMVZEVSXKNSTRM-UHFFFAOYSA-N,5.25,0.2,7.75,7.120299730035677,False,False,False
OADMET-0005933,CC(NC(=O)N1CCC(C)C1CO)c1ccc(F)cc1Cl,CGBYGXVQTISZDL-UHFFFAOYSA-N,5.18,0.22580644,5.48,6.080528996495225,False,False,False
OADMET-0005932,O=C(NCC(Cc1ccccc1)Cc1ccccc1)N1CCC(O)C(F)(F)C1,APLGRJRASYSBPU-UHFFFAOYSA-N,4.94,0.27272728,4.5,4.95743901997218,False,False,False
OADMET-0005931,Cc1ccccc1C1(C(=O)N2CCCC(O)(c3c[nH]nn3)C2)CCCC1,OYDWAOGEMLXOFA-UHFFFAOYSA-N,5.21,0.20238096,5.63,5.429375316138791,False,False,False
OADMET-0005930,Cc1cc(C(=O)N2CCCN(S(=O)(=O)N(C)C)CC2)nn1-c1ccc(Cl)cc1Cl,BNNFBPNFAMGGLK-UHFFFAOYSA-N,5.19,0.24096386,6.7,6.206480130662138,False,False,False
OADMET-0005929,O=C(Nc1ccnc(Oc2ccc(F)cc2F)c1)N1CCC2CCCC21,MGOHCICCVHEFCY-UHFFFAOYSA-N,5.38,0.21276596,6.6,5.64532019199115,False,False,False
OADMET-0005928,CC(O)C(C)(CNC(=O)C1CCCN1C)Cc1ccccc1,OAFJFDNNQRLAAJ-UHFFFAOYSA-N,4.44,0.2835821,4.5,5.017154540663456,False,False,False
OADMET-0005927,COc1ccc(CCCNC(=O)N2C(C)CCC2C)cc1OC,RBHWHOHULGCWMO-UHFFFAOYSA-N,4.63,0.2658228,5.5,5.228072478802259,False,False,False
OADMET-0005926,Cn1nnc2cc(C(=O)N(CC3CCCCC3)c3ccccn3)cnc21,JZAYQUDZVKTFDV-UHFFFAOYSA-N,5.25,0.20512821,4.5,4.758417204323644,False,False,False
OADMET-0005925,Cc1nc(C(F)(F)F)ccc1C(=O)N1CCCN(C(=O)C2CC2)CC1,QXVOLVUYUUILGN-UHFFFAOYSA-N,4.02,0.3243243,4.9,5.319185544948526,False,True,False
OADMET-0005924,COc1cc(C(=O)N(Cc2ccccc2)C2CC(C)(C)OC2(C)C)on1,GOOISOHGINHFOW-UHFFFAOYSA-N,4.48,0.22222222,5.82,5.097843843608647,False,False,False
OADMET-0005923,COc1cccc(CNC(=O)c2cccn(Cc3ccccc3)c2=O)n1,SQHFQMIXPHWDAZ-UHFFFAOYSA-N,5.53,0.2345679,5.6,5.301030819703549,False,False,False
OADMET-0005922,CCc1cc(NC(=O)c2coc3ccc(OC)cc23)n(C)n1,XQJWRASPVXYWPR-UHFFFAOYSA-N,4.26,0.22077923,5.47,5.401040520276842,False,False,False
OADMET-0005921,CC(O)(Cn1ccccc1=O)C(=O)N1CCc2ccc(Cl)cc2C1,WPIPWESKVFABQC-UHFFFAOYSA-N,4.6,0.23076923,5.44,5.462153234712432,False,False,False
OADMET-0005920,COC(C(=O)N1CCN(S(=O)(=O)N(C)C2CCCCC2)CC1)C1CC1,RZNHDDDRGHHFPN-UHFFFAOYSA-N,5.41,0.175,6.1,5.5855855804275585,False,False,False
OADMET-0005919,Cc1sc2ncn(NC(=O)COc3ccc(C(N)=O)cc3)c(=O)c2c1-c1ccccc1,UNHCREYKDRZLTQ-UHFFFAOYSA-N,4.54,0.22727273,5.1,5.297088043045616,False,False,False
OADMET-0005918,Cc1cccc(NC(=O)C2CCCN(c3nc4ccccc4s3)C2)n1,JFMGQFRSTYRPRU-UHFFFAOYSA-N,4.77,0.22666667,5.16,4.907228256671008,False,False,False
OADMET-0005917,Cc1cccc(C(=O)N2CCCN(C(=O)c3nn(C)c(C)c3Cl)CC2)c1,RUIUOFAPPJHIQX-UHFFFAOYSA-N,4.67,0.22222222,5.13,4.914084547719688,False,False,False
OADMET-0005916,CC(C)Cn1cnc(S(=O)(=O)N2CC(=O)Nc3ccccc32)c1,KZLWSNCKUFFORA-UHFFFAOYSA-N,4.64,0.1724138,4.89,5.63011464018234,False,False,False
OADMET-0005915,COC1CCN(C(=O)NCCOc2ccc(C(C)(C)C)cc2)C(C)C1,HAXWJABKHZJNKI-UHFFFAOYSA-N,4.67,0.2375,5.72,5.718437697757367,False,False,False
OADMET-0005914,Cc1c(N2CCC(C3CC3)C2)ncnc1N1CCC(C2CC2)C1,GRIDBZHPCALFNO-UHFFFAOYSA-N,3.92,0.15254237,5.16,4.895260577256457,False,False,False
OADMET-0005913,Cc1cccc(C2CCCN2C(=O)NCc2ccsc2)n1,HHJHKPWIWDYUOK-UHFFFAOYSA-N,4.48,0.22105263,5.48,5.051459980881439,False,False,False
OADMET-0005912,CS(=O)(=O)c1cccc(NC(=O)NCC2CCN(c3ccc(F)cc3)C2)c1,BYQXMJFFQMJEPC-UHFFFAOYSA-N,5.1,0.30588236,6.28,6.39559011378368,False,True,False
OADMET-0005911,O=S(=O)(NC1CC(O)C12CCC2)c1ccc2c(c1)CCCC2,KLPAEUWMZVVNNT-UHFFFAOYSA-N,5.23,0.24390244,5.52,6.728045236051148,False,False,False
OADMET-0005910,O=C(Cc1ccccc1)NCCC(=O)N1CCCC1CC(O)c1ccccc1,IUCSJHXEQGSJSE-UHFFFAOYSA-N,4.57,0.23943663,4.5,5.120872317650091,False,False,False
OADMET-0005909,COC(=O)C1CCn2c(CCCOc3ccc(Cl)cc3C)nnc2C1,LUIQXOKUNHJUSI-UHFFFAOYSA-N,4.77,0.25,5.16,5.89703535353815,False,False,False
OADMET-0005908,Cc1ccc2oc(C(=O)N(C)C3CCCCC3S(C)(=O)=O)cc2n1,MTZWMEDWMXGQTC-UHFFFAOYSA-N,4.87,0.1875,5.48,5.181731861194604,False,False,False
OADMET-0005907,CC(C)Oc1cncc(C(=O)N2CC(C)OCC2c2ccccc2)c1,VLFBPQBTBWKZAO-UHFFFAOYSA-N,4.83,0.20833333,4.5,5.0660799876828335,False,False,False
OADMET-0005906,COc1ccc(Cl)c(CN2C(=O)NC3(CCc4ccccc4C3)C2=O)c1,CWQUKVUPNMYRCT-UHFFFAOYSA-N,4.89,0.23684211,5.47,5.628664176529665,False,False,False
OADMET-0005905,Cc1noc(C)c1CC(=O)N(Cc1ccccc1)C1CC(C)(C)OC1(C)C,ZRUDINKNTXBZFF-UHFFFAOYSA-N,4.67,0.2361111,4.5,5.09189590622998,False,False,False
OADMET-0005904,CN1CCN(C(=O)CCc2nc3ccccc3o2)C(c2ccccc2)C1,DOEHPOBMCJZKBX-UHFFFAOYSA-N,4.39,0.2361111,4.5,4.999142552444736,False,False,False
OADMET-0005903,COc1ccc2c(c1)N(C(=O)c1ccnc(C3CC3)c1)CCO2,OMQDGDIDGWFKFW-UHFFFAOYSA-N,4.38,0.2345679,5.72,5.543538190567444,False,False,False
OADMET-0005902,CC(=O)Nc1cccc(OCCNC2[C@H]3CCC[C@H]3C2(C)C)c1,HLXMYRZADABLCC-MYFVLZFPSA-N,4.73,0.21333334,4.925,5.054513872721448,False,False,False
OADMET-0005901,CC(C)n1ccc(CN2CCCNC(=O)C2Cc2ccccc2)n1,WTTPTXHWBCVSAE-UHFFFAOYSA-N,4.26,0.21176471,4.89,5.0368575263159485,False,False,False
OADMET-0005900,COc1cccc2c(N3CCOC(CN(C)C)C3)nccc12,WCBCFJYHOKJAIB-UHFFFAOYSA-N,4.45,0.19318181,5.58,5.795037099327709,False,False,False
OADMET-0005899,O=C(NCc1cccc(N2CCOCC2)n1)c1csc2c1CCCC2,VRHLCRQRRJHCMR-UHFFFAOYSA-N,4.59,0.18085106,6.42,5.764798269452636,False,False,False
OADMET-0005898,CC(C)Cn1cc(NC(=O)N2CC[C@H](Oc3ccccc3)C2)cn1,IDNPPRMESYOUPM-KRWDZBQOSA-N,4.15,0.22666667,4.5,4.907808545704573,False,False,False
OADMET-0005897,CC1Oc2ccccc2OC1C(=O)N1CCCN(C(=O)c2ccc(F)cc2)CC1,HBVPHAXSOXGVAQ-UHFFFAOYSA-N,4.75,0.2278481,6.1,5.893743492421585,False,False,False
OADMET-0005896,Cc1cccc(C2CCCN2C(=O)CCc2cnn(C)c2)c1C,JKIIACZABVJTSW-UHFFFAOYSA-N,4.86,0.24418604,5.235,5.000377370202747,False,False,False
OADMET-0005895,CC(C)c1ccc2c(c1)[C@@H](NC(=O)c1c[nH]c(C(=O)N3CCCC3)c1)CCC2,BSZJGUYIKNYVHK-FQEVSTJZSA-N,5.25,0.19753087,5.15,5.149633567365098,False,False,False
OADMET-0005894,CC(NC(=O)c1ccco1)C(=O)N1CCC(Cc2ccc(F)cc2)C1,VCPUAYYOKFHAGQ-UHFFFAOYSA-N,4.71,0.25,5.17,5.857114833735224,False,False,False
OADMET-0005893,Cc1oc(C#N)cc1C(=O)N1CCN(CC(F)(F)F)CC(C)C1,WADBRDPPDQHGDF-UHFFFAOYSA-N,5.01,0.1978022,6.42,5.931370152964114,False,False,False
OADMET-0005892,CC(C)N(C(=O)c1ccnn1C(C)C)c1ccc(Br)cn1,BWAAEYBOCQIPMN-UHFFFAOYSA-N,5.1,0.15853658,5.22,5.133093555577024,False,False,False
OADMET-0005891,CN(C(=O)c1noc2c1CCCCC2)c1ccc(-c2ccccc2)nn1,SOPXVKVZLPBFHV-UHFFFAOYSA-N,5.11,0.22580644,5.24,5.032243791525501,False,False,False
OADMET-0005890,COc1ccc(NC(=O)C2CCCN2C(=O)CCc2ccco2)cc1,DSLZMQBZYLSBTB-UHFFFAOYSA-N,4.09,0.2777778,5.16,5.303703279123558,False,False,False
OADMET-0005889,Cn1cnc2c(c1=O)CCN(C(=O)NC1CCCc3c(F)cc(Cl)cc31)C2,QDQYRQVQOSZPRQ-UHFFFAOYSA-N,4.76,0.19512194,5.16,5.106062256791693,False,False,False
OADMET-0005888,CC1(C)CC(NC(=O)N[C@H]2c3ccccc3C[C@H]2O)c2ccc(F)cc2O1,YNJQLAHZSZJPIO-QIONWKSUSA-N,4.98,0.2596154,4.825,5.009871433571701,False,False,False
OADMET-0005887,CCC(CC)n1nc(C)cc1-c1nc(C(C)(C)NC(C)=O)no1,BYNAJNJJJASYTM-UHFFFAOYSA-N,5.02,0.20833333,4.3,4.692449671716186,False,False,False
OADMET-0005886,O=C(Cn1nnc(C2CC2)n1)N1CCCc2ccccc21,ZMRFNBCSWLZXAP-UHFFFAOYSA-N,4.58,0.22727273,4.3,4.699910121203245,False,False,False
OADMET-0005885,COc1ccc(Cl)cc1N1CCC(NC(=O)NCC2C(C)(C)C2(F)F)C1,UANONHNVNFUJOC-UHFFFAOYSA-N,5.17,0.29113925,6.11,6.503426779290637,False,False,False
OADMET-0005884,CC1C(c2ccccc2)CCN1C(=O)Nc1cn(C)nc1C1CCCCC1,CQTHUYCCTGRQOD-UHFFFAOYSA-N,5.04,0.23287672,4.5,4.866595250710843,False,False,False
OADMET-0005883,Cc1cc(C(F)(F)F)nc(N2CCN(CC(=O)Nc3ccc(F)cc3)CC2)n1,CGTNELINAFTBOA-UHFFFAOYSA-N,4.56,0.30588236,6.6,6.547623219125798,False,True,False
OADMET-0005882,N#Cc1ccc(OCc2noc(C3CCCCC3)n2)c(Cl)c1,QOJHQCUNZSWVHF-UHFFFAOYSA-N,4.07,0.21839081,5.22,5.464025484016931,False,False,False
OADMET-0005881,CCOc1ccc(CNC(=O)N2CCOC[C@@H]2CC(C)C)cc1F,NNWPGRNASUEASN-HNNXBMFYSA-N,4.68,0.20512821,4.5,5.375275988110783,False,False,False
OADMET-0005880,O=C(NC1CCOC(c2cccnc2)C1)N1CCCc2ccccc2CC1,RBFWRWJCOIIAOK-UHFFFAOYSA-N,5.19,0.22018349,4.825,4.958446424256773,False,False,False
OADMET-0005879,Cc1cc(-c2noc(-c3noc4c3CCCC4)n2)c(C)o1,LOZYDCPLALOFTL-UHFFFAOYSA-N,4.22,0.16666667,5.24,5.139077927800577,False,False,False
OADMET-0005878,Cc1nc(C2CN(C(=O)C3(c4ccccc4F)CCCC3)CCO2)no1,LJRQZOXFRPQPOY-UHFFFAOYSA-N,4.99,0.23404256,4.3,5.421298152041919,False,False,False
OADMET-0005877,CCOC1(C)CCN(C(=O)N(C)Cc2ccccc2)CC1,IRZJDMOKVIXLMH-UHFFFAOYSA-N,4.44,0.3114754,4.5,5.354064134500193,False,True,False
OADMET-0005876,CCC(C)S(=O)(=O)NC(=O)c1csc(C2CCCCC2)n1,IRPBCDHFDIRPCG-UHFFFAOYSA-N,4.72,0.21649484,5.56,5.199619480711993,False,False,False
OADMET-0005875,O=C(Cc1ccccc1O)N1CCCN(C(=O)c2ccc(Cl)cc2)CC1,JHJNVPMWROZEOJ-UHFFFAOYSA-N,4.95,0.23188406,5.58,4.992517159628532,False,False,False
OADMET-0005874,CS(=O)(=O)CC1CCCCN1C(=O)c1csc2c1CCCC2,ZPWACRKSMIAOHN-UHFFFAOYSA-N,5.65,0.21428572,5.16,5.621621482090152,False,False,False
OADMET-0005873,CO[C@H]1C[C@H](c2nnc(C)o2)N(C(=O)C2SCCc3ccccc32)C1,ZYPJZJXFTMGPQG-GVJPCGBOSA-N,4.38,0.19512194,5.15,5.319100084577812,False,False,False
OADMET-0005872,CC(Oc1ccc(F)cc1)c1nnc2n1CC(C)(C)CC2,MATGKUQSSFGJSU-UHFFFAOYSA-N,5.48,0.2027027,6.32,6.08735428184027,False,False,False
OADMET-0005871,CC(C)(C)c1nc(CC(=O)NC2c3ccccc3CC2O)cs1,JWWKJYAXZZIMRB-UHFFFAOYSA-N,5.37,0.31958762,4.825,5.13742808776664,False,True,False
OADMET-0005870,O=C(CC(=O)N1CCCC1CCc1ccccc1)NCC(F)(F)F,JFHSBXXHDLRYIN-UHFFFAOYSA-N,4.88,0.2923077,4.5,5.422514858656834,False,False,False
OADMET-0005869,Cn1nnc(CNC(=O)N2Cc3ccccc3CC2c2ccccc2)n1,XRXXLXIEMUAXDN-UHFFFAOYSA-N,4.47,0.26086956,4.5,5.158307501944415,False,False,False
OADMET-0005868,COc1ccc(CNC(=O)C2CCCN2C(=O)c2ccccc2O)cc1Cl,KESKFKJDTWUQSA-UHFFFAOYSA-N,4.43,0.26666668,5.16,5.639791580779088,False,False,False
OADMET-0005867,CN(C)c1ccc(C(=O)NCc2cn(C(C)(C)C)c(=O)[nH]c2=O)cc1,PNGYTVMQRHQOQU-UHFFFAOYSA-N,4.47,0.18644068,4.55,5.805157769872326,False,False,False
OADMET-0005866,O=C(Cc1cccc(C(F)(F)F)n1)Nc1cncc2c1CCCC2,ZNEMEGIOVDBPET-UHFFFAOYSA-N,4.48,0.18478261,6.6,6.226956467247978,False,False,False
OADMET-0005865,COC(Cc1ccccc1)CS(=O)(=O)N1CC(C)CC1c1cccnc1,AMPPBONCELDULS-UHFFFAOYSA-N,5.2,0.26923078,4.825,5.099315233239537,False,False,False
OADMET-0005864,Cc1noc(Cl)c1CCC(=O)N1CCCCC1CC(C)O,BQNATFGVLJYIAJ-UHFFFAOYSA-N,4.77,0.17708333,5.48,4.941287206647289,False,False,False
OADMET-0005863,CCc1nc(N2CCN(c3ccccn3)CC2)sc1C(=O)OC,MQGUJOHJUHNWGX-UHFFFAOYSA-N,4.69,0.22093023,4.57,5.0686677971643,False,False,False
OADMET-0005862,CC1(c2ccccc2C(=O)NCc2cccc(S(N)(=O)=O)c2)CC1,DCYNKPUEXZIPSA-UHFFFAOYSA-N,4.89,0.20224719,5.52,5.838593170355751,False,False,False
OADMET-0005861,CNC(=O)C1CN(C(=O)C2CCc3cc(C)ccc3O2)c2ccccc2O1,OXJYPNFMBBSWOX-UHFFFAOYSA-N,4.63,0.23809524,4.89,4.909597806788531,False,False,False
OADMET-0005860,CC(c1ccsc1)N1CCN(C(=O)c2cc3ccccc3c(=O)[nH]2)CC1,WFEUNJZDULDZDW-UHFFFAOYSA-N,4.36,0.24324325,5.46,5.403440005555385,False,False,False
OADMET-0005859,O=C(c1cccc(NCc2cc(O)cc(Cl)c2)c1)N1CCOCC1,IUAFDXWNMIVGGY-UHFFFAOYSA-N,4.4,0.2173913,5.9,5.521727397258572,False,False,False
OADMET-0005858,Cn1cc(C(NC(=O)c2cccc3c2OCC3)C(C)(C)C)cn1,VMDKOTYYANSOBK-UHFFFAOYSA-N,5.29,0.21176471,4.75,5.291173922373684,False,False,False
OADMET-0005857,Cc1nc(C2CCCN2CC(=O)N2CCCCC2C)cs1,ALPAMLHLXGEYCV-UHFFFAOYSA-N,5.06,0.25,5.16,5.1942714451268746,False,False,False
OADMET-0005856,COc1ccc2c(c1)C1(CC1)CN(C(=O)Cn1ncc3ccccc3c1=O)C2,JUAYEPILUMVOGD-UHFFFAOYSA-N,5.04,0.22115384,5.6,5.515563818242974,False,False,False
OADMET-0005855,Cc1cccc2c(CC(=O)N3Cc4ccccc4C[C@H]3C(N)=O)c[nH]c12,MZEAWDLZHICYOC-SFHVURJKSA-N,4.48,0.20408164,5.36,5.321546133935594,False,False,False
OADMET-0005854,CCOC1CC(O)(CNC(=O)c2ccc(C)c(OC)c2)C1(C)C,MHWJRDLMNTUJBP-UHFFFAOYSA-N,3.96,0.20731707,5.8,5.82139853703806,False,False,False
OADMET-0005853,O=C(NCc1nc(=O)o[nH]1)c1ccc(N2CCCCCC2)cc1,ANJHOBGFDAEZIV-UHFFFAOYSA-N,4.06,0.20987654,4.89,5.257630601403337,False,False,False
OADMET-0005852,COC(=O)C1(N(C)S(=O)(=O)c2cccc(Cl)c2)CC(OC)C1,SZDHKLPAOPJDNQ-UHFFFAOYSA-N,4.73,0.24705882,5.52,5.469590306604799,False,False,False
OADMET-0005851,CCc1c(NC(=O)c2cocn2)cnn1-c1ccccc1Cl,LVWUAXUFYURDAQ-UHFFFAOYSA-N,4.34,0.20967741,4.55,5.034792255580346,False,False,False
OADMET-0005850,CO[C@@H]1CCOC[C@H]1NC(=O)NCC1(c2ccc(F)cc2)CCC1,ACEODMQTQNCJQJ-HZPDHXFCSA-N,4.07,0.2638889,6.04,6.426786871445459,False,False,False
OADMET-0005849,Cc1ccc(C(=O)NC2(c3ccccc3F)COC2)cn1,IRFUZJWGKXLKFT-UHFFFAOYSA-N,4.42,0.30120483,5.8,5.376206167448961,False,True,False
OADMET-0005848,CSC(CO)C(C)NCC(O)Cn1c(-c2ccccc2)noc1=O,JZRPLMWWIVBQRB-UHFFFAOYSA-N,4.41,0.2,5.1,5.229719724093909,False,False,False
OADMET-0005847,O=C(c1cnn(-c2ccccc2)c1)N1CCC(Oc2ccccn2)C1,NPZPIMWHOCMQED-UHFFFAOYSA-N,5.21,0.20224719,4.64,4.834638567548779,False,False,False
OADMET-0005846,C[C@@H](NC(=O)Nc1ccc2[nH]ncc2c1)c1cccc(Cl)c1,YAOYODKAQMWJKZ-SNVBAGLBSA-N,4.61,0.22222222,5.0,5.162201558039797,False,False,False
OADMET-0005845,CN1CCN(C(=O)c2ccc(S(C)(=O)=O)nc2)c2cc(F)ccc21,JOBATNBQBNLVSO-UHFFFAOYSA-N,4.84,0.32352942,7.75,7.664144156652108,False,True,False
OADMET-0005844,C[C@H](NC(=O)NC[C@H]1C[C@@H]1c1ccccc1)c1cncc(F)c1,NZSHGGZIAHNQHX-XGWLTEMNSA-N,4.25,0.22352941,5.22,5.24248955142614,False,False,False
OADMET-0005843,O=C(c1ccc(-c2ccccc2)[nH]1)N(CC(F)F)CC(F)F,ATVIQSIFQPGBBE-UHFFFAOYSA-N,4.74,0.2,5.6,5.071977950123813,False,False,False
OADMET-0005842,COc1cnc(NC(=O)N2CCCS(=O)(=O)CC2C2CC2)s1,ZALOYBKIMZCTEL-UHFFFAOYSA-N,5.12,0.23404256,5.48,5.240495720986175,False,False,False
OADMET-0005841,COc1cc(F)c(C(=O)NCc2nnc(C(C)(C)C)s2)c(F)c1,XQVRIARKRQWQPB-UHFFFAOYSA-N,4.87,0.2236842,5.72,5.769440130739618,False,False,False
OADMET-0005840,CC(C)(C)OC(=O)N1C2CCC1CC(CNc1ccc(C#N)nn1)C2,SYBDTGVQVFRTAG-UHFFFAOYSA-N,4.81,0.20289855,5.13,5.729865572303677,False,False,False
OADMET-0005839,CC(=O)NC(Cc1nc(-c2ccc(F)c(F)c2)no1)c1c(F)cccc1F,ANZVCZAGMVDWPV-UHFFFAOYSA-N,5.06,0.22891566,5.22,5.101091969773579,False,False,False
OADMET-0005838,O=C(CN1CCN(C2CC2)C1=O)NC(C(=O)Nc1cncc2ccccc12)c1cccc(Cl)c1,VYUFPKYULHKDHH-UHFFFAOYSA-N,5.23,0.23076923,5.89,5.056072849000453,False,False,False
OADMET-0005837,C[C@@H](NC(=O)N1CCOCC(F)(F)C1)c1cccc(O)c1,REWBXONGYCMTDZ-SNVBAGLBSA-N,4.5,0.23333333,5.9,5.622566648112479,False,False,False
OADMET-0005836,Cc1nnc(N(C)C(=O)c2c(Cl)cccc2OCC2CC2)s1,WFGGFDOFVZDCKZ-UHFFFAOYSA-N,4.83,0.21348314,4.57,5.109939508495314,False,False,False
OADMET-0005835,O=C(NCc1cn2cc(Cl)cc(Cl)c2n1)c1cccc2nn[nH]c12,AINMRJYJKSPEDD-UHFFFAOYSA-N,3.63,0.21,5.61,5.055489737030564,False,False,False
OADMET-0005834,COC1CCN(C(=O)CNS(=O)(=O)c2ccc3c(c2)COC3)C(C2CC2)C1,ZCPOQTOXPVTOSJ-UHFFFAOYSA-N,4.52,0.21052632,5.74,6.148810718657585,False,False,False
OADMET-0005833,O=c1c(Cl)c(N2CCc3ccccc3C2)cnn1Cc1ccccc1,CHYTVGLFJQKIPP-UHFFFAOYSA-N,4.66,0.1971831,5.15,5.133226919369616,False,False,False
OADMET-0005832,O=C(c1cccc2oc(=O)[nH]c12)N1CCN(C2CC2)c2ccccc21,CWEMNQHAYZPVJG-UHFFFAOYSA-N,5.07,0.1904762,4.75,4.831109875375438,False,False,False
