pool_idx,compound_id,molecule_name,smiles,pec50,source,true_bin,no_htchem_pred,htchem_w0p1_pred,htchem_w0p3_pred,htchem_w0p5_pred,htchem_w1p0_pred
129,130,OADMET-0005960,Cc1ccnc2nc(C(=O)N(Cc3ccco3)C3CCCC3)nn12,4.42,train,4to5,5.111892242553231,5.165841405140625,5.011120741302233,5.110353421885468,5.078566388265273
130,131,OADMET-0005959,Cc1c(C(=O)N2CCCCC2CNC(=O)Nc2ccccc2)nnn1-c1ccc2ncccc2c1,4.53,train,4to5,4.9993503987997485,4.785387269394173,5.109429681810869,4.934893652299219,4.872178804921009
131,132,OADMET-0005958,Cc1cc(NC(=O)C2(C)CCCO2)n(-c2cccc(Br)c2)n1,5.09,train,5to6,5.015628019330461,4.965535324592864,4.954547563873788,5.008920637201573,5.032586170886428
132,133,OADMET-0005957,O=C(CCc1ccccc1)N1CCCN(C(=O)C2COc3ccccc32)CC1,5.31,train,5to6,4.77091969941397,4.844766705096446,4.898852028089862,4.859807261678676,4.930126607192742
133,134,OADMET-0005956,COc1cc(C)ccc1NC(=O)c1cccc(-c2ncn[nH]2)c1,4.45,train,4to5,4.48866092727262,4.4930969603922595,4.486002215055657,4.45743101878925,4.319804089917277
134,135,OADMET-0005955,CC(C(=O)Nc1nccs1)N1CCCN(C(=O)c2ccccc2)CC1,4.87,train,4to5,4.808897687800038,4.772269364963135,4.678693768768209,4.475095677020702,4.863513898737226
135,136,OADMET-0005954,COc1cccc(C2CN(C(=O)CNC(=O)c3ccc(C)c(C)c3)CCO2)c1,4.91,train,4to5,4.826922438396707,4.93694799761919,5.221102063208685,5.250191632588716,5.351527340372721
136,137,OADMET-0005953,COCCOC1CC(CO)CN(S(=O)(=O)c2cc(F)ccc2C)C1,5.52,train,5to6,4.921269338771157,4.729827602767241,4.703012784538729,4.621072740643287,4.812429523887157
137,138,OADMET-0005952,O=C(Nc1ccc(C2CC2)nn1)NC1(c2cccc(OC(F)(F)F)c2)CC1,5.03,train,5to6,4.9961607569178,4.908502543094527,4.9624443894673425,4.933036158524791,4.898002888220533
138,139,OADMET-0005951,CCOC1CC(NC(=O)c2ccnc(-n3cccn3)c2)C12CCCC2,4.8,train,4to5,5.152532832433851,5.0315435417952505,5.079256061982046,5.167506146793547,5.272399193902223
139,140,OADMET-0005950,COCCNc1ccc(CNC(=O)N2CCCC3(CCCC3)CC2)cc1,4.83,train,4to5,4.797359638479522,4.687475158900747,4.815999436656015,4.804284329887044,4.909648068476699
140,141,OADMET-0005949,Cn1cccc1C1CCCCN1C(=O)CCN1C(=O)COc2ccccc21,5.28,train,5to6,5.158779011929276,5.078490507668195,5.192630527517302,5.180596455802956,5.2933035294130075
141,142,OADMET-0005948,COc1ccc(C)cc1S(=O)(=O)N1CC(O)CC1c1ccc(F)cc1,5.04,train,5to6,5.008765892494536,5.029628406727411,5.170118222450226,5.164459198526666,5.190382424209384
142,143,OADMET-0005947,c1cnc2c(c1)CCC[C@H]2n1cc(COC2CCCCO2)nn1,5.18,train,5to6,4.7103468219930775,4.876917855880267,4.745963266982121,4.791243520285264,4.711854088163464
143,144,OADMET-0005946,Fc1cccc(Cl)c1CCc1noc(C2(n3cccn3)CC2)n1,5.06,train,5to6,4.945770096876915,5.054084178091544,5.042189419031886,4.978648445608955,5.0177478389072325
144,145,OADMET-0005945,CCOc1ccccc1C(F)(F)C(=O)N1CCC(NC(=O)C2CC2)CC1,5.26,train,5to6,4.696202510989579,4.793514063243696,4.735466948595717,4.8100642461472916,4.771014455850037
145,146,OADMET-0005944,O=C(CC1(N2CCOCC2)CCCC1)NCc1ccc2c(c1)OCCO2,5.24,train,5to6,4.726462823372705,4.831495642383794,4.739351774923432,4.715112660076276,4.772705642887908
146,147,OADMET-0005943,Cc1c(C(=O)N2CCCN3c4ccccc4CC3C2)c(O)nc2ccccc12,5.0,train,4to5,5.331290579461289,5.346892436175671,5.312144485742974,5.25009389833098,5.364733713161408
147,148,OADMET-0005942,CC1CCCN(S(=O)(=O)c2cccc3c2OCC3)C1C(=O)O,4.41,train,4to5,4.609750023933273,4.56224447550456,4.694338576005904,4.720524949112183,4.810806830941447
148,149,OADMET-0005941,Cn1nc(CNC[C@@H](O)c2ccc(Cl)cc2)c2ccccc21,5.07,train,5to6,4.482275255040273,4.316020856812827,4.304061568095023,4.291985061800039,4.337703311172858
149,150,OADMET-0005940,CC(C)c1nc(C(=O)N2CCC=C(F)C2)nn1-c1ccccc1F,5.22,train,5to6,5.0268767405608985,5.025677699984726,5.094610603486,5.029618971962694,5.250872407058498
150,151,OADMET-0005939,Cn1ncc(NC(=O)N2CCCC(C)(F)C2)c1-c1ccccc1,4.44,train,4to5,5.059939867402378,5.222123149211876,5.168502369876653,5.127041796841886,4.953520860883729
151,152,OADMET-0005938,O=C(NCC1CCOc2ccccc21)N1CCOC(c2ccccc2F)C1,4.82,train,4to5,4.998029730375168,5.091675707337878,5.194400658754823,5.172082362017441,5.065076549950802
152,153,OADMET-0005937,COC1CCCN(C(=O)C(Cc2ccccc2)NC(=O)c2cccnc2)CC1,4.89,train,4to5,4.373741345670316,4.414835780703433,4.275400355220815,4.422809320372215,4.469689766660499
153,154,OADMET-0005936,COc1cc(C#N)ccc1OCC(=O)N1CCCC1C1CCCC1O,4.97,train,4to5,4.741054120076331,4.789804648036587,4.715442953524762,4.68489574539989,4.7652532697511045
154,155,OADMET-0005935,CC(c1cc2ccccc2o1)N(C)C(=O)c1cn(C)nc1C(C)(C)C,4.49,train,4to5,5.40881486856024,5.5420986578861315,5.4567685327545545,5.474597026947476,5.418211482147083
155,156,OADMET-0005934,CN(Cc1ccoc1)c1ccc(S(=O)(=O)N2CCCC2)cc1,5.25,train,5to6,4.907478566598083,5.048220463488025,4.908017577144992,5.071791194753606,5.082394538496161
156,157,OADMET-0005933,CC(NC(=O)N1CCC(C)C1CO)c1ccc(F)cc1Cl,5.18,train,5to6,4.948902450002547,4.980888522303264,4.890608961201778,4.85689179651261,4.920281960438327
157,158,OADMET-0005932,O=C(NCC(Cc1ccccc1)Cc1ccccc1)N1CCC(O)C(F)(F)C1,4.94,train,4to5,4.651766094060826,4.635499384525498,4.627959854772676,4.587222561501478,4.581213534131555
158,159,OADMET-0005931,Cc1ccccc1C1(C(=O)N2CCCC(O)(c3c[nH]nn3)C2)CCCC1,5.21,train,5to6,5.199944803935933,4.909811338512136,5.214126896047492,5.15292644752979,5.149744305200862
159,160,OADMET-0005930,Cc1cc(C(=O)N2CCCN(S(=O)(=O)N(C)C)CC2)nn1-c1ccc(Cl)cc1Cl,5.19,train,5to6,5.291243573291241,5.2570497512928585,5.361411167044991,5.183737501667417,5.2824847037778
160,161,OADMET-0005929,O=C(Nc1ccnc(Oc2ccc(F)cc2F)c1)N1CCC2CCCC21,5.38,train,5to6,5.296194199308619,5.243552010087492,5.1347567123591755,5.381473982284376,5.209328073645731
161,162,OADMET-0005928,CC(O)C(C)(CNC(=O)C1CCCN1C)Cc1ccccc1,4.44,train,4to5,4.9714776670116585,5.011483885569793,5.058039725063071,5.081219274939266,4.909377151036891
162,163,OADMET-0005927,COc1ccc(CCCNC(=O)N2C(C)CCC2C)cc1OC,4.63,train,4to5,4.490242853758487,4.442375856961066,4.489403968323672,4.571656441568578,4.622959565785818
163,164,OADMET-0005926,Cn1nnc2cc(C(=O)N(CC3CCCCC3)c3ccccn3)cnc21,5.25,train,5to6,4.796020058057814,4.741456746403911,4.841005867024759,4.839199192088084,4.782570528441528
164,165,OADMET-0005925,Cc1nc(C(F)(F)F)ccc1C(=O)N1CCCN(C(=O)C2CC2)CC1,4.02,train,4to5,4.821738931319648,4.492058413683481,4.667446073166782,4.619541018863053,4.5185403418817565
165,166,OADMET-0005924,COc1cc(C(=O)N(Cc2ccccc2)C2CC(C)(C)OC2(C)C)on1,4.48,train,4to5,5.249740811727188,5.1561555086758615,5.311902611682726,5.208034101136964,5.12167286246645
166,167,OADMET-0005923,COc1cccc(CNC(=O)c2cccn(Cc3ccccc3)c2=O)n1,5.53,train,5to6,4.527653576294667,4.568057061051126,4.525797945237996,4.591294916638259,4.438034957302295
167,168,OADMET-0005922,CCc1cc(NC(=O)c2coc3ccc(OC)cc23)n(C)n1,4.26,train,4to5,3.8442074621663433,3.919989073507196,3.6844947563355275,3.84241983980848,3.7736858980708554
168,169,OADMET-0005921,CC(O)(Cn1ccccc1=O)C(=O)N1CCc2ccc(Cl)cc2C1,4.6,train,4to5,4.693981450781336,4.862721544267337,4.852234427441856,4.800020652782249,4.898106440172328
169,170,OADMET-0005920,COC(C(=O)N1CCN(S(=O)(=O)N(C)C2CCCCC2)CC1)C1CC1,5.41,train,5to6,3.7368094622543655,3.5305768996077926,3.6090516085325954,3.524683882177585,3.5528509088330886
170,171,OADMET-0005919,Cc1sc2ncn(NC(=O)COc3ccc(C(N)=O)cc3)c(=O)c2c1-c1ccccc1,4.54,train,4to5,4.436639670956466,4.479166812269027,4.385951416199451,4.48523889124981,4.562887100197545
171,172,OADMET-0005918,Cc1cccc(NC(=O)C2CCCN(c3nc4ccccc4s3)C2)n1,4.77,train,4to5,4.842897284301388,4.677410940244867,4.731358225763611,4.756991924816105,4.774486821647149
172,173,OADMET-0005917,Cc1cccc(C(=O)N2CCCN(C(=O)c3nn(C)c(C)c3Cl)CC2)c1,4.67,train,4to5,4.989516041127829,5.060233124202925,5.056917609785998,4.92823602880084,4.955512036229606
173,174,OADMET-0005916,CC(C)Cn1cnc(S(=O)(=O)N2CC(=O)Nc3ccccc32)c1,4.64,train,4to5,5.122712003295823,4.972145126964196,4.911510038504176,5.086240763913329,4.971893944391387
174,175,OADMET-0005915,COC1CCN(C(=O)NCCOc2ccc(C(C)(C)C)cc2)C(C)C1,4.67,train,4to5,4.700702487633323,4.689459951846596,4.586782349694454,4.498269095072421,4.754353077789489
175,176,OADMET-0005914,Cc1c(N2CCC(C3CC3)C2)ncnc1N1CCC(C2CC2)C1,3.92,train,3to4,3.635745957778801,3.7376224912301996,3.684254808402357,3.6019115974217244,3.6517491745034723
176,177,OADMET-0005913,Cc1cccc(C2CCCN2C(=O)NCc2ccsc2)n1,4.48,train,4to5,4.382978298369456,4.371218392639391,4.533673517871186,4.414063819073039,4.681658503926521
177,178,OADMET-0005912,CS(=O)(=O)c1cccc(NC(=O)NCC2CCN(c3ccc(F)cc3)C2)c1,5.1,train,5to6,4.7709689227585415,4.710728971930256,4.823869479630523,4.770118217959551,4.989076273912683
178,179,OADMET-0005911,O=S(=O)(NC1CC(O)C12CCC2)c1ccc2c(c1)CCCC2,5.23,train,5to6,5.0509783094156715,5.149799845748613,5.271564631086296,5.076218263733109,5.060671038001137
179,180,OADMET-0005910,O=C(Cc1ccccc1)NCCC(=O)N1CCCC1CC(O)c1ccccc1,4.57,train,4to5,4.650791999971511,4.616089826249808,4.455779928379127,4.635350383938346,4.499037811917542
180,181,OADMET-0005909,COC(=O)C1CCn2c(CCCOc3ccc(Cl)cc3C)nnc2C1,4.77,train,4to5,4.6650362649806905,4.598067948303533,4.66968012970592,4.623509971676505,4.657427342905489
181,182,OADMET-0005908,Cc1ccc2oc(C(=O)N(C)C3CCCCC3S(C)(=O)=O)cc2n1,4.87,train,4to5,4.609598571044731,4.491090127977618,4.340548793800371,4.478405497127138,4.348848636865582
182,183,OADMET-0005907,CC(C)Oc1cncc(C(=O)N2CC(C)OCC2c2ccccc2)c1,4.83,train,4to5,4.753943637630421,4.804962426197466,4.818738074615366,4.860796228851326,4.9849357693619964
183,184,OADMET-0005906,COc1ccc(Cl)c(CN2C(=O)NC3(CCc4ccccc4C3)C2=O)c1,4.89,train,4to5,5.110230362456006,5.200985272007514,5.251799782199558,5.102757431512242,5.02419208395322
184,185,OADMET-0005905,Cc1noc(C)c1CC(=O)N(Cc1ccccc1)C1CC(C)(C)OC1(C)C,4.67,train,4to5,5.220542963590504,5.03023215876381,5.16701881787225,5.157714705063029,4.983230956363369
185,186,OADMET-0005904,CN1CCN(C(=O)CCc2nc3ccccc3o2)C(c2ccccc2)C1,4.39,train,4to5,4.553525138770909,4.48882704332632,4.4952647112354684,4.430137546275336,4.506956088437006
186,187,OADMET-0005903,COc1ccc2c(c1)N(C(=O)c1ccnc(C3CC3)c1)CCO2,4.38,train,4to5,4.913944812272271,4.835382368659309,4.9814861482995685,4.856279889705207,4.963118737233473
187,188,OADMET-0005902,CC(=O)Nc1cccc(OCCNC2[C@H]3CCC[C@H]3C2(C)C)c1,4.73,train,4to5,4.730207932958196,4.884141673564864,4.881408091397865,4.858687531166029,4.847881528741994
188,189,OADMET-0005901,CC(C)n1ccc(CN2CCCNC(=O)C2Cc2ccccc2)n1,4.26,train,4to5,4.487092568283969,4.584926188572768,4.664389821429014,4.578813967675764,4.495413543255119
189,190,OADMET-0005900,COc1cccc2c(N3CCOC(CN(C)C)C3)nccc12,4.45,train,4to5,4.169730914136496,4.284350283726438,4.158520489219827,4.518805759792712,4.293378903174727
190,191,OADMET-0005899,O=C(NCc1cccc(N2CCOCC2)n1)c1csc2c1CCCC2,4.59,train,4to5,5.016860037252785,4.912026141573609,5.088009229063871,4.906762860822635,4.79170879678381
191,192,OADMET-0005898,CC(C)Cn1cc(NC(=O)N2CC[C@H](Oc3ccccc3)C2)cn1,4.15,train,4to5,4.7831024224452445,4.849043697812727,4.831681230417566,4.781361486297857,4.788345961447158
192,193,OADMET-0005897,CC1Oc2ccccc2OC1C(=O)N1CCCN(C(=O)c2ccc(F)cc2)CC1,4.75,train,4to5,4.847827828796742,4.712793689228047,4.753856953668786,4.80387730716924,4.7644598075453475
193,194,OADMET-0005896,Cc1cccc(C2CCCN2C(=O)CCc2cnn(C)c2)c1C,4.86,train,4to5,4.7501385554809765,4.65265102880079,4.606288891077788,4.6766353720464595,4.63784047343912
194,195,OADMET-0005895,CC(C)c1ccc2c(c1)[C@@H](NC(=O)c1c[nH]c(C(=O)N3CCCC3)c1)CCC2,5.25,train,5to6,4.90325941808266,4.767291893092673,4.8836869671991385,4.84938283151618,4.776600693437246
195,196,OADMET-0005894,CC(NC(=O)c1ccco1)C(=O)N1CCC(Cc2ccc(F)cc2)C1,4.71,train,4to5,4.434489884736168,4.2432917096909355,4.328214277716245,4.346736521895967,4.300430642938597
196,197,OADMET-0005893,Cc1oc(C#N)cc1C(=O)N1CCN(CC(F)(F)F)CC(C)C1,5.01,train,5to6,4.622403383250951,4.419579896090214,4.395859715078752,4.2640841345905445,4.433518039517727
197,198,OADMET-0005892,CC(C)N(C(=O)c1ccnn1C(C)C)c1ccc(Br)cn1,5.1,train,5to6,4.4507810822633855,4.45180183589161,4.54026228380608,4.567403939793298,4.555602464240251
198,199,OADMET-0005891,CN(C(=O)c1noc2c1CCCCC2)c1ccc(-c2ccccc2)nn1,5.11,train,5to6,5.193529842200255,5.074454053745908,5.034198739065284,5.014436037824011,5.016727179567543
199,200,OADMET-0005890,COc1ccc(NC(=O)C2CCCN2C(=O)CCc2ccco2)cc1,4.09,train,4to5,4.229756526108287,4.3381847931220925,4.298408491657468,4.345318581686533,4.50033150308956
200,201,OADMET-0005889,Cn1cnc2c(c1=O)CCN(C(=O)NC1CCCc3c(F)cc(Cl)cc31)C2,4.76,train,4to5,4.823226528794939,4.963237639725514,4.692768976819711,4.83418990148385,4.7973884784392515
201,202,OADMET-0005888,CC1(C)CC(NC(=O)N[C@H]2c3ccccc3C[C@H]2O)c2ccc(F)cc2O1,4.98,train,4to5,5.100678279487968,5.123998895150237,5.08491653295128,5.127566444883555,5.188895222268357
202,203,OADMET-0005887,CCC(CC)n1nc(C)cc1-c1nc(C(C)(C)NC(C)=O)no1,5.02,train,5to6,4.984574883345121,4.98008800830139,5.045244043118547,5.010910038184026,5.152992046843522
203,204,OADMET-0005886,O=C(Cn1nnc(C2CC2)n1)N1CCCc2ccccc21,4.58,train,4to5,5.0656466806880385,4.991661119332137,5.022357512001643,5.0572152653372715,4.944455044535876
204,205,OADMET-0005885,COc1ccc(Cl)cc1N1CCC(NC(=O)NCC2C(C)(C)C2(F)F)C1,5.17,train,5to6,4.931982541948568,4.986699491428182,4.833637904625974,4.788093050583486,5.055340544861419
205,206,OADMET-0005884,CC1C(c2ccccc2)CCN1C(=O)Nc1cn(C)nc1C1CCCCC1,5.04,train,5to6,5.265562707770773,5.380276491574399,5.4140097199185595,5.251173790066336,5.30646160469883
206,207,OADMET-0005883,Cc1cc(C(F)(F)F)nc(N2CCN(CC(=O)Nc3ccc(F)cc3)CC2)n1,4.56,train,4to5,4.452150383167428,4.540485132962297,4.6405105751245035,4.596752051960966,4.750842909709603
207,208,OADMET-0005882,N#Cc1ccc(OCc2noc(C3CCCCC3)n2)c(Cl)c1,4.07,train,4to5,4.836200420806284,4.738772800183435,4.704289716256337,4.6849168208562455,4.824360683092817
208,209,OADMET-0005881,CCOc1ccc(CNC(=O)N2CCOC[C@@H]2CC(C)C)cc1F,4.68,train,4to5,4.883765019692738,4.852682108823239,4.869790474592046,4.795029125201498,4.903689858176091
209,210,OADMET-0005880,O=C(NC1CCOC(c2cccnc2)C1)N1CCCc2ccccc2CC1,5.19,train,5to6,4.842296442294291,4.850965755492772,4.906703636239979,4.9566491070642,4.847357048293668
210,211,OADMET-0005879,Cc1cc(-c2noc(-c3noc4c3CCCC4)n2)c(C)o1,4.22,train,4to5,4.737214483026185,4.647715049902479,4.621467506265653,4.584345557454059,4.656550955409273
211,212,OADMET-0005878,Cc1nc(C2CN(C(=O)C3(c4ccccc4F)CCCC3)CCO2)no1,4.99,train,4to5,5.378688577917296,5.405362529677834,5.458355818561128,5.362731011480633,5.430635689653123
212,213,OADMET-0005877,CCOC1(C)CCN(C(=O)N(C)Cc2ccccc2)CC1,4.44,train,4to5,4.508815540849697,4.677401541491784,4.687236928281223,4.796968888115728,4.735198194076429
213,214,OADMET-0005876,CCC(C)S(=O)(=O)NC(=O)c1csc(C2CCCCC2)n1,4.72,train,4to5,5.262768184221629,5.126247294127526,5.139552198819564,5.208100995290666,5.175076962674017
214,215,OADMET-0005875,O=C(Cc1ccccc1O)N1CCCN(C(=O)c2ccc(Cl)cc2)CC1,4.95,train,4to5,4.584713910488659,4.439204050940259,4.388788101937514,4.508703307350434,4.4225400588109895
215,216,OADMET-0005874,CS(=O)(=O)CC1CCCCN1C(=O)c1csc2c1CCCC2,5.65,train,5to6,4.758668989463831,4.7473520010370915,4.6995856253799335,4.69674649489672,4.709718332340898
216,217,OADMET-0005873,CO[C@H]1C[C@H](c2nnc(C)o2)N(C(=O)C2SCCc3ccccc32)C1,4.38,train,4to5,4.647664235977884,4.577093001223227,4.630012181559779,4.51595476155227,4.511392834346191
217,218,OADMET-0005872,CC(Oc1ccc(F)cc1)c1nnc2n1CC(C)(C)CC2,5.48,train,5to6,4.607515622438197,4.643500884925799,4.7349308784309745,4.751268238549595,4.750789453541009
218,219,OADMET-0005871,CC(C)(C)c1nc(CC(=O)NC2c3ccccc3CC2O)cs1,5.37,train,5to6,5.1105615652760035,5.133335113503995,5.123005279455239,5.138146966467813,5.161054645124587
219,220,OADMET-0005870,O=C(CC(=O)N1CCCC1CCc1ccccc1)NCC(F)(F)F,4.88,train,4to5,4.697001862826944,4.6360223383055255,4.668587814135311,4.673174647572299,4.755148730296621
220,221,OADMET-0005869,Cn1nnc(CNC(=O)N2Cc3ccccc3CC2c2ccccc2)n1,4.47,train,4to5,4.561441281679323,4.561980789069957,4.536077564058668,4.502705424974504,4.620141200436164
221,222,OADMET-0005868,COc1ccc(CNC(=O)C2CCCN2C(=O)c2ccccc2O)cc1Cl,4.43,train,4to5,4.894226893790359,4.904692205770651,4.7584413141107795,4.930149016185511,4.920497387430663
222,223,OADMET-0005867,CN(C)c1ccc(C(=O)NCc2cn(C(C)(C)C)c(=O)[nH]c2=O)cc1,4.47,train,4to5,4.339091992026686,4.367019001515901,4.37180263587879,4.2940909319405005,4.3802638781820376
223,224,OADMET-0005866,O=C(Cc1cccc(C(F)(F)F)n1)Nc1cncc2c1CCCC2,4.48,train,4to5,5.336703517651811,5.210270227775895,5.259965102497311,5.23996262931288,5.198735520368281
224,225,OADMET-0005865,COC(Cc1ccccc1)CS(=O)(=O)N1CC(C)CC1c1cccnc1,5.2,train,5to6,5.20321875397229,5.116750743535443,5.189269504709567,5.27062229611938,5.310080468483115
225,226,OADMET-0005864,Cc1noc(Cl)c1CCC(=O)N1CCCCC1CC(C)O,4.77,train,4to5,4.562682604681035,4.5492196882721245,4.654503677172932,4.516824771014585,4.604750115494702
226,227,OADMET-0005863,CCc1nc(N2CCN(c3ccccn3)CC2)sc1C(=O)OC,4.69,train,4to5,4.001393177187662,4.33702195513197,4.254476822197415,4.289242711762184,4.1097594110981115
227,228,OADMET-0005862,CC1(c2ccccc2C(=O)NCc2cccc(S(N)(=O)=O)c2)CC1,4.89,train,4to5,4.843891395123886,4.944718942426384,4.763169879993955,4.81311286406837,4.728688843091867
228,229,OADMET-0005861,CNC(=O)C1CN(C(=O)C2CCc3cc(C)ccc3O2)c2ccccc2O1,4.63,train,4to5,4.693958906717301,4.71252263007375,4.783361480045483,4.812155767538302,4.66251870598886
229,230,OADMET-0005860,CC(c1ccsc1)N1CCN(C(=O)c2cc3ccccc3c(=O)[nH]2)CC1,4.36,train,4to5,4.538761983957814,4.567894972473408,4.377365094697528,4.555335616187232,4.492238179055865
230,231,OADMET-0005859,O=C(c1cccc(NCc2cc(O)cc(Cl)c2)c1)N1CCOCC1,4.4,train,4to5,4.574630984927346,4.49581635254861,4.568136380316149,4.654249007239036,4.528208392857679
231,232,OADMET-0005858,Cn1cc(C(NC(=O)c2cccc3c2OCC3)C(C)(C)C)cn1,5.29,train,5to6,5.260222492255377,5.209525979612543,5.256977655719784,5.309175422501893,5.2583144023367225
232,233,OADMET-0005857,Cc1nc(C2CCCN2CC(=O)N2CCCCC2C)cs1,5.06,train,5to6,4.4928070249070275,4.52430946495703,4.63661129085621,4.397118325811058,4.660783277176852
233,234,OADMET-0005856,COc1ccc2c(c1)C1(CC1)CN(C(=O)Cn1ncc3ccccc3c1=O)C2,5.04,train,5to6,4.823544009609295,4.845602281903359,4.900651483069683,4.925845758027671,4.827046411076254
234,235,OADMET-0005855,Cc1cccc2c(CC(=O)N3Cc4ccccc4C[C@H]3C(N)=O)c[nH]c12,4.48,train,4to5,4.854492051691827,4.875716165669695,5.05765318814087,4.887135216894537,4.86539858447747
235,236,OADMET-0005854,CCOC1CC(O)(CNC(=O)c2ccc(C)c(OC)c2)C1(C)C,3.96,train,3to4,4.783083156522159,4.7849655398620765,4.834116215518959,4.666419352738229,4.795759909052952
236,237,OADMET-0005853,O=C(NCc1nc(=O)o[nH]1)c1ccc(N2CCCCCC2)cc1,4.06,train,4to5,4.023861004697501,3.99739753037307,4.004745715526398,4.055302422087499,3.6657746230645842
237,238,OADMET-0005852,COC(=O)C1(N(C)S(=O)(=O)c2cccc(Cl)c2)CC(OC)C1,4.73,train,4to5,4.81407380744955,4.902021714459108,4.910983407588859,5.026722461249629,4.856729190354544
238,239,OADMET-0005851,CCc1c(NC(=O)c2cocn2)cnn1-c1ccccc1Cl,4.34,train,4to5,4.072601847471264,4.287639780870135,4.179400392724502,4.294061004577309,4.088735760138474
239,240,OADMET-0005850,CO[C@@H]1CCOC[C@H]1NC(=O)NCC1(c2ccc(F)cc2)CCC1,4.07,train,4to5,5.117744530292465,5.057127259019238,5.093890211035649,5.007774632011004,5.0927444511993025
240,241,OADMET-0005849,Cc1ccc(C(=O)NC2(c3ccccc3F)COC2)cn1,4.42,train,4to5,4.686485500724014,4.666057749264492,4.765171151999804,4.614771347905796,4.771696110804075
241,242,OADMET-0005848,CSC(CO)C(C)NCC(O)Cn1c(-c2ccccc2)noc1=O,4.41,train,4to5,4.134778293720457,3.943490495180874,3.865389763070654,4.023081381639055,4.123961219161861
242,243,OADMET-0005847,O=C(c1cnn(-c2ccccc2)c1)N1CCC(Oc2ccccn2)C1,5.21,train,5to6,4.2976440614975004,4.01882754633428,4.06790207072682,4.027206586075515,4.039184778960892
243,244,OADMET-0005846,C[C@@H](NC(=O)Nc1ccc2[nH]ncc2c1)c1cccc(Cl)c1,4.61,train,4to5,4.649317087776842,4.611523359095393,4.649642571480896,4.66662602140546,4.589964129716966
244,245,OADMET-0005845,CN1CCN(C(=O)c2ccc(S(C)(=O)=O)nc2)c2cc(F)ccc21,4.84,train,4to5,4.97882590399517,4.857123094463275,4.904178863218744,5.047745958327196,5.15468902560947
245,246,OADMET-0005844,C[C@H](NC(=O)NC[C@H]1C[C@@H]1c1ccccc1)c1cncc(F)c1,4.25,train,4to5,4.927337646888934,4.660228799557776,4.660568958822782,4.659111889848941,4.855269662192189
246,247,OADMET-0005843,O=C(c1ccc(-c2ccccc2)[nH]1)N(CC(F)F)CC(F)F,4.74,train,4to5,4.403125218964776,4.246674945522738,4.418402252446697,4.307267577321696,4.410774782113011
247,248,OADMET-0005842,COc1cnc(NC(=O)N2CCCS(=O)(=O)CC2C2CC2)s1,5.12,train,5to6,4.439544441248977,4.418553059406386,4.491160677181308,4.54604987382613,4.72235145230825
248,249,OADMET-0005841,COc1cc(F)c(C(=O)NCc2nnc(C(C)(C)C)s2)c(F)c1,4.87,train,4to5,4.928906100794464,5.061722635290198,4.917861943280377,4.95350358045425,4.909589920367068
249,250,OADMET-0005840,CC(C)(C)OC(=O)N1C2CCC1CC(CNc1ccc(C#N)nn1)C2,4.81,train,4to5,4.528343277486428,4.617940355616452,4.587803564853874,4.648827816207918,4.555172585455825
250,251,OADMET-0005839,CC(=O)NC(Cc1nc(-c2ccc(F)c(F)c2)no1)c1c(F)cccc1F,5.06,train,5to6,4.691671446339858,4.624222906144184,4.530469412578372,4.671898353241483,4.653525749044397
251,252,OADMET-0005838,O=C(CN1CCN(C2CC2)C1=O)NC(C(=O)Nc1cncc2ccccc12)c1cccc(Cl)c1,5.23,train,5to6,4.732352385462666,4.834630940592841,4.66537795830377,4.773664565509793,4.736777820063614
252,253,OADMET-0005837,C[C@@H](NC(=O)N1CCOCC(F)(F)C1)c1cccc(O)c1,4.5,train,4to5,4.365996008491437,4.3344622978046665,4.1583355420164,4.308060303756263,4.456632678333463
253,254,OADMET-0005836,Cc1nnc(N(C)C(=O)c2c(Cl)cccc2OCC2CC2)s1,4.83,train,4to5,4.852035363312016,4.88513627339206,4.827278413905134,4.792835204188648,4.936465616203007
254,255,OADMET-0005835,O=C(NCc1cn2cc(Cl)cc(Cl)c2n1)c1cccc2nn[nH]c12,3.63,train,3to4,4.133614958290956,4.128544343694352,3.9606244959567554,4.1311975235705685,4.22650023471684
255,256,OADMET-0005834,COC1CCN(C(=O)CNS(=O)(=O)c2ccc3c(c2)COC3)C(C2CC2)C1,4.52,train,4to5,4.54220657088305,4.6039152636995775,4.825016057298567,4.540921012978139,4.919951460276979
256,257,OADMET-0005833,O=c1c(Cl)c(N2CCc3ccccc3C2)cnn1Cc1ccccc1,4.66,train,4to5,5.091165662279855,5.0973483817643395,5.109540711012321,5.1759478829657,5.275489016806878
257,258,OADMET-0005832,O=C(c1cccc2oc(=O)[nH]c12)N1CCN(C2CC2)c2ccccc21,5.07,train,5to6,4.789233212669414,4.674829695594174,4.7228052705283305,4.703195141415263,4.680202967414719
258,259,OADMET-0005831,O=C(NCCCC(=O)N1CCc2ccccc21)c1cc(F)cc2[nH]nnc12,3.9,train,3to4,4.810605853397706,4.7437326651980865,4.636360380944455,4.759548574359972,4.736527400297354
259,260,OADMET-0005830,COC1(c2noc(CCc3ccccc3C)n2)CCOCC1,3.93,train,3to4,4.505975832616377,4.422948158060881,4.44255026599499,4.259701581549365,4.279843131875458
