molecule_name,smiles,pec50,inchikey,chembl_pxr_nn_tanimoto,chembl_pxr_nn_pchembl,chembl_pxr_top5_pchembl,chembl_pxr_has_exact_match,chembl_pxr_covered_t03,chembl_pxr_covered_t04,oof_lgbm,oof_ridge
OADMET-0005979,Cc1cc(Br)ccc1N(C)S(=O)(=O)c1cnn(C(C)C)c1,5.2,BUYMAJHNBJERSN-UHFFFAOYSA-N,0.21052632,6.08,6.076483650793098,False,False,False,4.810167340717158,4.47440633523861
OADMET-0005978,Cc1cc(C)c(C(=O)N(Cc2cnn(C)c2)CC(C)C)c(C)n1,4.26,FWUMGTXLVMEXCH-UHFFFAOYSA-N,0.20930232,5.235,4.930064674179846,False,False,False,4.949223563885199,4.22847290666077
OADMET-0005977,O=C(Nc1nc(C2CC2)cs1)c1cn(CCc2ccccc2)nn1,5.36,RFZQAMFBWRUMHG-UHFFFAOYSA-N,0.28169015,4.5,5.050185686192672,False,False,False,4.738600609090676,4.5628233667998614
OADMET-0005976,CC(C)(C)c1csc(C2CN(C(=O)c3cccc(C(=O)O)c3)CCO2)n1,5.0,ARYSIPZSJUJQCB-UHFFFAOYSA-N,0.20430107,6.42,5.956257493049948,False,False,False,4.136826445135032,4.435784369183146
OADMET-0005975,O=C(Nc1ccc(F)nc1)N1CCC(Cc2ccc(F)cc2)C1,4.71,SZZVSENBZVKFPD-UHFFFAOYSA-N,0.25373134,5.17,5.910668578615678,False,False,False,5.140764526041619,4.583623064483838
OADMET-0005974,COCCOc1cccc(C(=O)N(C)c2ccc(C(=O)OC)cc2)c1,4.06,SEHXKWXUVBWHEP-UHFFFAOYSA-N,0.23880596,5.565,5.290582185143411,False,False,False,4.771165518775339,4.382887937178374
OADMET-0005973,O=C(NCc1cccc(OC(F)(F)F)c1)NC1CC12CCOCC2,4.68,BDZAPJZYPBDZIC-UHFFFAOYSA-N,0.21875,4.82,5.598445676080388,False,False,False,4.982261720312919,4.320115668628793
OADMET-0005972,COc1ccc2c(ccn2CC(=O)NCC2(N3CCOCC3)CCCCC2)c1,5.11,PKLDRYFSCQCPHA-UHFFFAOYSA-N,0.2,4.925,5.405293663306769,False,False,False,4.475014164303894,4.226188982354407
OADMET-0005971,COc1ccccc1Nc1ncccc1C(=O)NCC1(C(N)=O)CCOCC1,4.68,AWNNRELKBGVQLD-UHFFFAOYSA-N,0.25274727,4.875,5.378462719979283,False,False,False,4.7127189425085785,4.440782408107507
OADMET-0005970,Cc1cnn(C2CCN(C(=O)NCC(C)c3ccc(F)cc3)C2)c1,4.46,HZWUFADRSQZKAQ-UHFFFAOYSA-N,0.23404256,5.7,5.442606267815586,False,False,False,4.756211690213747,4.420597261391869
OADMET-0005969,Cc1oc2ccccc2c1C(=O)N1CCC(Cc2nc3ccccc3[nH]2)CC1,4.57,OTSKWPLKWNHXNG-UHFFFAOYSA-N,0.2159091,4.89,5.042525264717636,False,False,False,4.82987773470792,4.256511796572802
OADMET-0005968,CCc1nn(C)cc1NC(=O)C1CCN(c2ccccc2Cl)C1,3.85,FDQLURLBRFGFSN-UHFFFAOYSA-N,0.24096386,4.75,5.011599295058528,False,False,False,4.661977510427322,4.38673747900499
OADMET-0005967,O=S1(=O)CCC2(CCCN(Cc3cnc(-c4ccccc4)o3)C2)C1,5.2,VVXPMCBSWLQVDB-UHFFFAOYSA-N,0.19736843,5.46,4.934589607357414,False,False,False,4.320461025483785,4.1598088393915695
OADMET-0005966,CC(Nc1cccc(NC(=O)CO)c1)c1nc(-c2ccccc2)no1,4.34,OJEODUWXYRVZBW-UHFFFAOYSA-N,0.28070176,4.45,4.7515117937251325,False,False,False,4.753459296244844,4.4675620119908
OADMET-0005965,Cn1nnc(CNS(=O)(=O)c2ccc(C(C)(C)C)cc2)n1,5.07,IESMTEBHJZXUGB-UHFFFAOYSA-N,0.33333334,5.8,6.0920000076293945,False,True,False,5.278842369844429,4.352098808803197
OADMET-0005964,CC(c1nnnn1C)N1CCOC(c2ccc(Cl)c(Cl)c2)C1,5.22,UHXFCUVRFUJBRK-UHFFFAOYSA-N,0.1875,4.95,5.345395147737871,False,False,False,4.576173225568284,4.174812406403755
OADMET-0005963,COc1ncc(C(=O)N2CCC2c2cccc(F)c2)cc1Cl,5.0,RXKVFHONEONTJU-UHFFFAOYSA-N,0.2413793,5.72,5.503626321828345,False,False,False,4.88659752168356,4.500832756620687
OADMET-0005962,Brc1ccc(C2(CNC(c3cccnc3)c3ncc[nH]3)CCOCC2)cc1,4.51,ZSNITEJMAJILMZ-UHFFFAOYSA-N,0.16346154,5.36,5.3885158317507225,False,False,False,4.017486298651719,4.092332507795083
OADMET-0005961,COC(=O)c1cnc(NC2CCCCCN(C(=O)C3CCC3(F)F)C2)nc1,4.61,KLVAGSMAGSODNJ-UHFFFAOYSA-N,0.2027027,5.6,5.7031789803608355,False,False,False,4.92470419870289,4.362017220456218
OADMET-0005960,Cc1ccnc2nc(C(=O)N(Cc3ccco3)C3CCCC3)nn12,4.42,KRGLTLBSFNSYIX-UHFFFAOYSA-N,0.2159091,4.89,5.035489626779792,False,False,False,4.842887394255631,4.1964793474299915
OADMET-0005959,Cc1c(C(=O)N2CCCCC2CNC(=O)Nc2ccccc2)nnn1-c1ccc2ncccc2c1,4.53,NAIAIKDHWPXSMX-UHFFFAOYSA-N,0.225,5.89,5.231895179464022,False,False,False,5.014648164224749,4.386624434751999
OADMET-0005958,Cc1cc(NC(=O)C2(C)CCCO2)n(-c2cccc(Br)c2)n1,5.09,SRIOJSYIMLYQTO-UHFFFAOYSA-N,0.19827586,6.0,5.290883322923095,False,False,False,4.5722984950340315,4.278547501410953
OADMET-0005957,O=C(CCc1ccccc1)N1CCCN(C(=O)C2COc3ccccc32)CC1,5.31,NTFPMYZCRLAQNU-UHFFFAOYSA-N,0.2987013,4.89,4.838174155908503,False,False,False,4.733036676098999,4.610843564294647
OADMET-0005956,COc1cc(C)ccc1NC(=O)c1cccc(-c2ncn[nH]2)c1,4.45,ADCRROSQMSVSQW-UHFFFAOYSA-N,0.25333333,6.16,5.606795773749498,False,False,False,4.767575764409076,4.5389072603705785
OADMET-0005955,CC(C(=O)Nc1nccs1)N1CCCN(C(=O)c2ccccc2)CC1,4.87,NZCFNKKMNTYPTO-UHFFFAOYSA-N,0.23809524,4.8,5.033905761239163,False,False,False,4.741574398891184,4.379390003131663
OADMET-0005954,COc1cccc(C2CN(C(=O)CNC(=O)c3ccc(C)c(C)c3)CCO2)c1,4.91,UBIIWRLNZPDSLP-UHFFFAOYSA-N,0.22115384,4.85,5.38408000522234,False,False,False,5.06849904974045,4.337770447956738
OADMET-0005953,COCCOC1CC(CO)CN(S(=O)(=O)c2cc(F)ccc2C)C1,5.52,QZHAZOKWZGQBMB-UHFFFAOYSA-N,0.26190478,7.26,6.706836935932985,False,False,False,4.839938496367808,4.891421123287161
OADMET-0005952,O=C(Nc1ccc(C2CC2)nn1)NC1(c2cccc(OC(F)(F)F)c2)CC1,5.03,VXAHSNRRRRFAOC-UHFFFAOYSA-N,0.24,5.24,5.605336384542741,False,False,False,4.8003462203315586,4.428887074577579
OADMET-0005951,CCOC1CC(NC(=O)c2ccnc(-n3cccn3)c2)C12CCCC2,4.8,WBBFPYYHNXCEME-UHFFFAOYSA-N,0.20224719,4.95,5.42131735574229,False,False,False,4.5025031658062105,4.21584841153425
OADMET-0005950,COCCNc1ccc(CNC(=O)N2CCCC3(CCCC3)CC2)cc1,4.83,IAKDXTQWRJADOV-UHFFFAOYSA-N,0.2027027,4.925,5.638145013890984,False,False,False,4.758493691212626,4.294850456815766
OADMET-0005949,Cn1cccc1C1CCCCN1C(=O)CCN1C(=O)COc2ccccc21,5.28,HUKSAYDGYGOREM-UHFFFAOYSA-N,0.25287357,4.89,4.79498706114257,False,False,False,4.546835280270862,4.405536437843949
OADMET-0005948,COc1ccc(C)cc1S(=O)(=O)N1CC(O)CC1c1ccc(F)cc1,5.04,PPBPKFPLNHJZQP-UHFFFAOYSA-N,0.2837838,6.62,6.230904926652794,False,False,False,5.02501006815115,4.890515170069648
OADMET-0005947,c1cnc2c(c1)CCC[C@H]2n1cc(COC2CCCCO2)nn1,5.18,JUHHJSWYSQBLKA-AAFJCEBUSA-N,0.18390805,4.95,5.251425003157119,False,False,False,4.403647953453679,4.124697182487132
OADMET-0005946,Fc1cccc(Cl)c1CCc1noc(C2(n3cccn3)CC2)n1,5.06,BXZMJBPCFDOLBY-UHFFFAOYSA-N,0.22222222,5.1,5.518672459082183,False,False,False,4.777516482581117,4.369022610154284
OADMET-0005945,CCOc1ccccc1C(F)(F)C(=O)N1CCC(NC(=O)C2CC2)CC1,5.26,FLGLJLFYXZSXAN-UHFFFAOYSA-N,0.25714287,4.5,5.266885414655093,False,False,False,4.413154540459793,4.494980040056748
OADMET-0005944,O=C(CC1(N2CCOCC2)CCCC1)NCc1ccc2c(c1)OCCO2,5.24,DLBAMDGUUSBSOH-UHFFFAOYSA-N,0.19101124,5.7,5.1745616813181945,False,False,False,4.48836543323653,4.222022482382647
OADMET-0005943,Cc1c(C(=O)N2CCCN3c4ccccc4CC3C2)c(O)nc2ccccc12,5.0,FDCHJYMTWLORCR-UHFFFAOYSA-N,0.2159091,4.89,5.145694863994703,False,False,False,4.691135139048893,4.268735398032483
OADMET-0005942,CC1CCCN(S(=O)(=O)c2cccc3c2OCC3)C1C(=O)O,4.41,VGUYAGDDPQYEDR-UHFFFAOYSA-N,0.21276596,5.24,5.518322757130354,False,False,False,4.936018094101624,4.329948314851109
OADMET-0005941,Cn1nc(CNC[C@@H](O)c2ccc(Cl)cc2)c2ccccc21,5.07,ANIYYIHUSYIHTA-QGZVFWFLSA-N,0.20833333,4.32,4.797707463724183,False,False,False,4.333174583968281,4.171531605692618
OADMET-0005940,CC(C)c1nc(C(=O)N2CCC=C(F)C2)nn1-c1ccccc1F,5.22,BRLQLLYRNCGYQA-UHFFFAOYSA-N,0.1875,6.0,5.249613238366755,False,False,False,4.629637203357622,4.22797760167955
OADMET-0005939,Cn1ncc(NC(=O)N2CCCC(C)(F)C2)c1-c1ccccc1,4.44,YEYJTFFWPRNDDN-UHFFFAOYSA-N,0.20652173,5.25,5.157053537829102,False,False,False,4.397667976075092,4.236950616504015
OADMET-0005938,O=C(NCC1CCOc2ccccc21)N1CCOC(c2ccccc2F)C1,4.82,PIDYXGYPPPDVSK-UHFFFAOYSA-N,0.20454545,4.89,5.2955423211996235,False,False,False,4.262867875646926,4.197835818589315
OADMET-0005937,COC1CCCN(C(=O)C(Cc2ccccc2)NC(=O)c2cccnc2)CC1,4.89,JKRIYLHNKNNCLI-UHFFFAOYSA-N,0.25925925,4.825,5.084903501136182,False,False,False,5.214815043060154,4.46611295413476
OADMET-0005936,COc1cc(C#N)ccc1OCC(=O)N1CCCC1C1CCCC1O,4.97,NLFXGDZTBOGFOF-UHFFFAOYSA-N,0.21052632,5.16,5.892602443880864,False,False,False,4.69184859185218,4.416828210364452
OADMET-0005935,CC(c1cc2ccccc2o1)N(C)C(=O)c1cn(C)nc1C(C)(C)C,4.49,QYMWPKHNWAHLGQ-UHFFFAOYSA-N,0.1971831,4.5,5.1772516178146715,False,False,False,4.1663557372016955,4.127922946723958
OADMET-0005934,CN(Cc1ccoc1)c1ccc(S(=O)(=O)N2CCCC2)cc1,5.25,LMVZEVSXKNSTRM-UHFFFAOYSA-N,0.2,7.75,7.120299730035677,False,False,False,4.5057836307497885,4.668795830689154
OADMET-0005933,CC(NC(=O)N1CCC(C)C1CO)c1ccc(F)cc1Cl,5.18,CGBYGXVQTISZDL-UHFFFAOYSA-N,0.22580644,5.48,6.080528996495225,False,False,False,4.761358866118511,4.485593252278504
OADMET-0005932,O=C(NCC(Cc1ccccc1)Cc1ccccc1)N1CCC(O)C(F)(F)C1,4.94,APLGRJRASYSBPU-UHFFFAOYSA-N,0.27272728,4.5,4.95743901997218,False,False,False,4.804045928552025,4.503174417252303
OADMET-0005931,Cc1ccccc1C1(C(=O)N2CCCC(O)(c3c[nH]nn3)C2)CCCC1,5.21,OYDWAOGEMLXOFA-UHFFFAOYSA-N,0.20238096,5.63,5.429375316138791,False,False,False,4.583007839968342,4.268749044733976
OADMET-0005930,Cc1cc(C(=O)N2CCCN(S(=O)(=O)N(C)C)CC2)nn1-c1ccc(Cl)cc1Cl,5.19,BNNFBPNFAMGGLK-UHFFFAOYSA-N,0.24096386,6.7,6.005164577621776,False,False,False,5.151486784257492,4.6132017727612675
OADMET-0005929,O=C(Nc1ccnc(Oc2ccc(F)cc2F)c1)N1CCC2CCCC21,5.38,MGOHCICCVHEFCY-UHFFFAOYSA-N,0.21276596,6.6,5.64532019199115,False,False,False,5.0965368890387595,4.367971653947929
OADMET-0005928,CC(O)C(C)(CNC(=O)C1CCCN1C)Cc1ccccc1,4.44,OAFJFDNNQRLAAJ-UHFFFAOYSA-N,0.2835821,4.5,5.017154540663456,False,False,False,4.833917758776584,4.567978476817207
OADMET-0005927,COc1ccc(CCCNC(=O)N2C(C)CCC2C)cc1OC,4.63,RBHWHOHULGCWMO-UHFFFAOYSA-N,0.2658228,5.5,5.228072478802259,False,False,False,4.643583753523374,4.510072525332781
OADMET-0005926,Cn1nnc2cc(C(=O)N(CC3CCCCC3)c3ccccn3)cnc21,5.25,JZAYQUDZVKTFDV-UHFFFAOYSA-N,0.20512821,4.5,4.758417204323644,False,False,False,4.355384013545365,4.071130087934957
OADMET-0005925,Cc1nc(C(F)(F)F)ccc1C(=O)N1CCCN(C(=O)C2CC2)CC1,4.02,QXVOLVUYUUILGN-UHFFFAOYSA-N,0.3243243,4.9,5.319185544948526,False,True,False,4.059298438585165,4.249704578633363
OADMET-0005924,COc1cc(C(=O)N(Cc2ccccc2)C2CC(C)(C)OC2(C)C)on1,4.48,GOOISOHGINHFOW-UHFFFAOYSA-N,0.22222222,5.82,5.097843843608647,False,False,False,4.662687440293053,4.252142447231396
OADMET-0005923,COc1cccc(CNC(=O)c2cccn(Cc3ccccc3)c2=O)n1,5.53,SQHFQMIXPHWDAZ-UHFFFAOYSA-N,0.2345679,5.6,5.301030819703549,False,False,False,4.7104033054679695,4.363293203059331
OADMET-0005922,CCc1cc(NC(=O)c2coc3ccc(OC)cc23)n(C)n1,4.26,XQJWRASPVXYWPR-UHFFFAOYSA-N,0.22077923,5.47,5.401040520276842,False,False,False,4.8206561611385625,4.313080322655077
OADMET-0005921,CC(O)(Cn1ccccc1=O)C(=O)N1CCc2ccc(Cl)cc2C1,4.6,WPIPWESKVFABQC-UHFFFAOYSA-N,0.2987013,4.95,5.2200263866502885,False,False,False,4.139838877726038,4.705519265865207
OADMET-0005920,COC(C(=O)N1CCN(S(=O)(=O)N(C)C2CCCCC2)CC1)C1CC1,5.41,RZNHDDDRGHHFPN-UHFFFAOYSA-N,0.175,6.1,5.5855855804275585,False,False,False,4.475394829355398,4.233951303951942
OADMET-0005919,Cc1sc2ncn(NC(=O)COc3ccc(C(N)=O)cc3)c(=O)c2c1-c1ccccc1,4.54,UNHCREYKDRZLTQ-UHFFFAOYSA-N,0.22727273,5.1,5.297088043045616,False,False,False,4.758505524873659,4.319767997611064
OADMET-0005918,Cc1cccc(NC(=O)C2CCCN(c3nc4ccccc4s3)C2)n1,4.77,JFMGQFRSTYRPRU-UHFFFAOYSA-N,0.22666667,5.16,4.907228256671008,False,False,False,4.592833586317506,4.31734680671442
OADMET-0005917,Cc1cccc(C(=O)N2CCCN(C(=O)c3nn(C)c(C)c3Cl)CC2)c1,4.67,RUIUOFAPPJHIQX-UHFFFAOYSA-N,0.22222222,5.13,5.1040179098431535,False,False,False,4.806503123203515,4.331007836849906
OADMET-0005916,CC(C)Cn1cnc(S(=O)(=O)N2CC(=O)Nc3ccccc32)c1,4.64,KZLWSNCKUFFORA-UHFFFAOYSA-N,0.1724138,4.89,5.63011464018234,False,False,False,4.685306972827183,4.133681493899846
OADMET-0005915,COC1CCN(C(=O)NCCOc2ccc(C(C)(C)C)cc2)C(C)C1,4.67,HAXWJABKHZJNKI-UHFFFAOYSA-N,0.2375,5.72,5.781389054654959,False,False,False,4.7212109907942414,4.531821294880359
OADMET-0005914,Cc1c(N2CCC(C3CC3)C2)ncnc1N1CCC(C2CC2)C1,3.92,GRIDBZHPCALFNO-UHFFFAOYSA-N,0.15254237,5.16,4.895260577256457,False,False,False,4.3981991721874625,3.984762259657659
OADMET-0005913,Cc1cccc(C2CCCN2C(=O)NCc2ccsc2)n1,4.48,HHJHKPWIWDYUOK-UHFFFAOYSA-N,0.22105263,5.48,5.051459980881439,False,False,False,4.588524448903237,4.326585531973098
OADMET-0005912,CS(=O)(=O)c1cccc(NC(=O)NCC2CCN(c3ccc(F)cc3)C2)c1,5.1,BYQXMJFFQMJEPC-UHFFFAOYSA-N,0.30588236,6.28,6.39559011378368,False,True,False,4.640831320697065,4.3310425560351735
OADMET-0005911,O=S(=O)(NC1CC(O)C12CCC2)c1ccc2c(c1)CCCC2,5.23,KLPAEUWMZVVNNT-UHFFFAOYSA-N,0.24390244,5.52,6.728045236051148,False,False,False,4.923241172963338,4.5783012127636304
OADMET-0005910,O=C(Cc1ccccc1)NCCC(=O)N1CCCC1CC(O)c1ccccc1,4.57,IUCSJHXEQGSJSE-UHFFFAOYSA-N,0.23943663,4.5,4.837011671756914,False,False,False,4.711330339161062,4.342828159602252
OADMET-0005909,COC(=O)C1CCn2c(CCCOc3ccc(Cl)cc3C)nnc2C1,4.77,LUIQXOKUNHJUSI-UHFFFAOYSA-N,0.25,5.16,5.74716821376135,False,False,False,4.734348808796622,4.546143032732006
OADMET-0005908,Cc1ccc2oc(C(=O)N(C)C3CCCCC3S(C)(=O)=O)cc2n1,4.87,MTZWMEDWMXGQTC-UHFFFAOYSA-N,0.1875,5.48,5.181731861194604,False,False,False,4.980397627833094,4.155199958554118
OADMET-0005907,CC(C)Oc1cncc(C(=O)N2CC(C)OCC2c2ccccc2)c1,4.83,VLFBPQBTBWKZAO-UHFFFAOYSA-N,0.20833333,4.5,5.0660799876828335,False,False,False,4.768762696384004,4.160520138630152
OADMET-0005906,COc1ccc(Cl)c(CN2C(=O)NC3(CCc4ccccc4C3)C2=O)c1,4.89,CWQUKVUPNMYRCT-UHFFFAOYSA-N,0.23684211,5.47,5.628664176529665,False,False,False,4.4182034065273434,4.484595332129111
OADMET-0005905,Cc1noc(C)c1CC(=O)N(Cc1ccccc1)C1CC(C)(C)OC1(C)C,4.67,ZRUDINKNTXBZFF-UHFFFAOYSA-N,0.2361111,4.5,5.09189590622998,False,False,False,4.638271964404831,4.313065019101383
OADMET-0005904,CN1CCN(C(=O)CCc2nc3ccccc3o2)C(c2ccccc2)C1,4.39,DOEHPOBMCJZKBX-UHFFFAOYSA-N,0.2361111,4.5,4.999142552444736,False,False,False,4.6087414691969695,4.356253011123167
OADMET-0005903,COc1ccc2c(c1)N(C(=O)c1ccnc(C3CC3)c1)CCO2,4.38,OMQDGDIDGWFKFW-UHFFFAOYSA-N,0.2345679,5.72,5.543538190567444,False,False,False,4.689792265804815,4.478948171127126
OADMET-0005902,CC(=O)Nc1cccc(OCCNC2[C@H]3CCC[C@H]3C2(C)C)c1,4.73,HLXMYRZADABLCC-MYFVLZFPSA-N,0.21333334,4.925,5.054786353245114,False,False,False,4.956236455521016,4.187734161474948
OADMET-0005901,CC(C)n1ccc(CN2CCCNC(=O)C2Cc2ccccc2)n1,4.26,WTTPTXHWBCVSAE-UHFFFAOYSA-N,0.21176471,4.89,5.0368575263159485,False,False,False,4.802051321702332,4.2667131232265625
OADMET-0005900,COc1cccc2c(N3CCOC(CN(C)C)C3)nccc12,4.45,WCBCFJYHOKJAIB-UHFFFAOYSA-N,0.19318181,5.58,5.626121851197679,False,False,False,4.871679806406929,4.269521606199092
OADMET-0005899,O=C(NCc1cccc(N2CCOCC2)n1)c1csc2c1CCCC2,4.59,VRHLCRQRRJHCMR-UHFFFAOYSA-N,0.18085106,6.42,5.764798269452636,False,False,False,3.7871537821788035,4.235550685196628
OADMET-0005898,CC(C)Cn1cc(NC(=O)N2CC[C@H](Oc3ccccc3)C2)cn1,4.15,IDNPPRMESYOUPM-KRWDZBQOSA-N,0.22666667,4.5,4.84257671123738,False,False,False,4.791544696228171,4.267748276109824
OADMET-0005897,CC1Oc2ccccc2OC1C(=O)N1CCCN(C(=O)c2ccc(F)cc2)CC1,4.75,HBVPHAXSOXGVAQ-UHFFFAOYSA-N,0.2278481,6.1,5.893743492421585,False,False,False,4.876489591182377,4.519484047720801
OADMET-0005896,Cc1cccc(C2CCCN2C(=O)CCc2cnn(C)c2)c1C,4.86,JKIIACZABVJTSW-UHFFFAOYSA-N,0.24418604,5.235,5.000377370202747,False,False,False,4.615285046804148,4.4125459998295975
OADMET-0005895,CC(C)c1ccc2c(c1)[C@@H](NC(=O)c1c[nH]c(C(=O)N3CCCC3)c1)CCC2,5.25,BSZJGUYIKNYVHK-FQEVSTJZSA-N,0.19753087,5.15,5.149633567365098,False,False,False,4.362386957804241,4.128620192987107
OADMET-0005894,CC(NC(=O)c1ccco1)C(=O)N1CCC(Cc2ccc(F)cc2)C1,4.71,VCPUAYYOKFHAGQ-UHFFFAOYSA-N,0.25,5.17,5.725461962841596,False,False,False,4.715133210065978,4.535076327325828
OADMET-0005893,Cc1oc(C#N)cc1C(=O)N1CCN(CC(F)(F)F)CC(C)C1,5.01,WADBRDPPDQHGDF-UHFFFAOYSA-N,0.1978022,6.42,5.931370152964114,False,False,False,3.9143671039326584,4.39590653537377
OADMET-0005892,CC(C)N(C(=O)c1ccnn1C(C)C)c1ccc(Br)cn1,5.1,BWAAEYBOCQIPMN-UHFFFAOYSA-N,0.15853658,5.22,5.259578636410551,False,False,False,4.9151922631839025,4.051514883990072
OADMET-0005891,CN(C(=O)c1noc2c1CCCCC2)c1ccc(-c2ccccc2)nn1,5.11,SOPXVKVZLPBFHV-UHFFFAOYSA-N,0.22580644,5.24,5.032243791525501,False,False,False,4.705268808131985,4.337428193542632
OADMET-0005890,COc1ccc(NC(=O)C2CCCN2C(=O)CCc2ccco2)cc1,4.09,DSLZMQBZYLSBTB-UHFFFAOYSA-N,0.2777778,5.16,4.912725065937767,False,False,False,4.343554707004221,4.54290439907906
OADMET-0005889,Cn1cnc2c(c1=O)CCN(C(=O)NC1CCCc3c(F)cc(Cl)cc31)C2,4.76,QDQYRQVQOSZPRQ-UHFFFAOYSA-N,0.21111111,4.95,5.1115452497038705,False,False,False,4.28043841114397,4.189597103916913
OADMET-0005888,CC1(C)CC(NC(=O)N[C@H]2c3ccccc3C[C@H]2O)c2ccc(F)cc2O1,4.98,YNJQLAHZSZJPIO-QIONWKSUSA-N,0.2596154,4.825,5.009871433571701,False,False,False,4.719367497505081,4.420353741235569
OADMET-0005887,CCC(CC)n1nc(C)cc1-c1nc(C(C)(C)NC(C)=O)no1,5.02,BYNAJNJJJASYTM-UHFFFAOYSA-N,0.20833333,4.3,4.692449671716186,False,False,False,4.9434977559359226,4.070833874696533
OADMET-0005886,O=C(Cn1nnc(C2CC2)n1)N1CCCc2ccccc21,4.58,ZMRFNBCSWLZXAP-UHFFFAOYSA-N,0.22727273,4.3,4.699910121203245,False,False,False,4.773742411161501,4.235329623390275
OADMET-0005885,COc1ccc(Cl)cc1N1CCC(NC(=O)NCC2C(C)(C)C2(F)F)C1,5.17,UANONHNVNFUJOC-UHFFFAOYSA-N,0.29113925,6.11,6.503426779290637,False,False,False,4.845197694437728,4.87237263361927
OADMET-0005884,CC1C(c2ccccc2)CCN1C(=O)Nc1cn(C)nc1C1CCCCC1,5.04,CQTHUYCCTGRQOD-UHFFFAOYSA-N,0.23287672,4.5,4.910194843431333,False,False,False,4.637437941502644,4.253199391785507
OADMET-0005883,Cc1cc(C(F)(F)F)nc(N2CCN(CC(=O)Nc3ccc(F)cc3)CC2)n1,4.56,CGTNELINAFTBOA-UHFFFAOYSA-N,0.30588236,6.6,6.547623219125798,False,True,False,4.948806162835398,4.286188682462129
OADMET-0005882,N#Cc1ccc(OCc2noc(C3CCCCC3)n2)c(Cl)c1,4.07,QOJHQCUNZSWVHF-UHFFFAOYSA-N,0.21839081,5.22,5.464025484016931,False,False,False,4.705012011817911,4.343652157128442
OADMET-0005881,CCOc1ccc(CNC(=O)N2CCOC[C@@H]2CC(C)C)cc1F,4.68,NNWPGRNASUEASN-HNNXBMFYSA-N,0.20512821,4.5,5.0224682349126235,False,False,False,4.727219800471395,4.224133099830362
OADMET-0005880,O=C(NC1CCOC(c2cccnc2)C1)N1CCCc2ccccc2CC1,5.19,RBFWRWJCOIIAOK-UHFFFAOYSA-N,0.22018349,4.825,4.866552028889616,False,False,False,4.734379967874368,4.178675036523525
OADMET-0005879,Cc1cc(-c2noc(-c3noc4c3CCCC4)n2)c(C)o1,4.22,LOZYDCPLALOFTL-UHFFFAOYSA-N,0.16666667,5.24,5.139077927800577,False,False,False,4.513317454909834,4.096015238173383
OADMET-0005878,Cc1nc(C2CN(C(=O)C3(c4ccccc4F)CCCC3)CCO2)no1,4.99,LJRQZOXFRPQPOY-UHFFFAOYSA-N,0.23404256,4.3,5.421298152041919,False,False,False,4.886617387091832,4.396391734478916
OADMET-0005877,CCOC1(C)CCN(C(=O)N(C)Cc2ccccc2)CC1,4.44,IRZJDMOKVIXLMH-UHFFFAOYSA-N,0.3114754,4.5,5.392059223189284,False,True,False,5.1404888850349835,4.162899783074055
OADMET-0005876,CCC(C)S(=O)(=O)NC(=O)c1csc(C2CCCCC2)n1,4.72,IRPBCDHFDIRPCG-UHFFFAOYSA-N,0.21649484,5.56,5.199619480711993,False,False,False,4.804624478969766,4.334420555996959
OADMET-0005875,O=C(Cc1ccccc1O)N1CCCN(C(=O)c2ccc(Cl)cc2)CC1,4.95,JHJNVPMWROZEOJ-UHFFFAOYSA-N,0.23188406,5.58,4.900702491234525,False,False,False,4.787631968065674,4.350914116664652
OADMET-0005874,CS(=O)(=O)CC1CCCCN1C(=O)c1csc2c1CCCC2,5.65,ZPWACRKSMIAOHN-UHFFFAOYSA-N,0.21428572,5.16,5.621621482090152,False,False,False,4.813576139092047,4.386485565970892
OADMET-0005873,CO[C@H]1C[C@H](c2nnc(C)o2)N(C(=O)C2SCCc3ccccc32)C1,4.38,ZYPJZJXFTMGPQG-GVJPCGBOSA-N,0.19512194,5.15,5.265171750688124,False,False,False,4.358069822072227,4.143141584838365
OADMET-0005872,CC(Oc1ccc(F)cc1)c1nnc2n1CC(C)(C)CC2,5.48,MATGKUQSSFGJSU-UHFFFAOYSA-N,0.2027027,6.32,6.08735428184027,False,False,False,4.7407641509454095,4.390683669168194
OADMET-0005871,CC(C)(C)c1nc(CC(=O)NC2c3ccccc3CC2O)cs1,5.37,JWWKJYAXZZIMRB-UHFFFAOYSA-N,0.31958762,4.825,5.13742808776664,False,True,False,4.087067633402997,4.109996906265985
OADMET-0005870,O=C(CC(=O)N1CCCC1CCc1ccccc1)NCC(F)(F)F,4.88,JFHSBXXHDLRYIN-UHFFFAOYSA-N,0.2923077,4.5,5.422514858656834,False,False,False,4.375107921338837,4.676425780802656
OADMET-0005869,Cn1nnc(CNC(=O)N2Cc3ccccc3CC2c2ccccc2)n1,4.47,XRXXLXIEMUAXDN-UHFFFAOYSA-N,0.26086956,4.5,5.13177601173228,False,False,False,4.915852058945166,4.430821964229792
OADMET-0005868,COc1ccc(CNC(=O)C2CCCN2C(=O)c2ccccc2O)cc1Cl,4.43,KESKFKJDTWUQSA-UHFFFAOYSA-N,0.26666668,5.16,5.639791580779088,False,False,False,4.561330374074798,4.61981519117408
