molecule_name,smiles,pec50,inchikey,chembl_pxr_nn_tanimoto,chembl_pxr_nn_pchembl,chembl_pxr_top5_pchembl,chembl_pxr_has_exact_match,chembl_pxr_covered_t03,chembl_pxr_covered_t04
OADMET-0005961,COC(=O)c1cnc(NC2CCCCCN(C(=O)C3CCC3(F)F)C2)nc1,4.61,KLVAGSMAGSODNJ-UHFFFAOYSA-N,0.2027027,5.6,5.7031789803608355,False,False,False
OADMET-0005960,Cc1ccnc2nc(C(=O)N(Cc3ccco3)C3CCCC3)nn12,4.42,KRGLTLBSFNSYIX-UHFFFAOYSA-N,0.2159091,4.89,5.035489626779792,False,False,False
OADMET-0005959,Cc1c(C(=O)N2CCCCC2CNC(=O)Nc2ccccc2)nnn1-c1ccc2ncccc2c1,4.53,NAIAIKDHWPXSMX-UHFFFAOYSA-N,0.225,5.89,5.231895179464022,False,False,False
OADMET-0005958,Cc1cc(NC(=O)C2(C)CCCO2)n(-c2cccc(Br)c2)n1,5.09,SRIOJSYIMLYQTO-UHFFFAOYSA-N,0.19827586,6.0,5.290883322923095,False,False,False
OADMET-0005957,O=C(CCc1ccccc1)N1CCCN(C(=O)C2COc3ccccc32)CC1,5.31,NTFPMYZCRLAQNU-UHFFFAOYSA-N,0.2987013,4.89,4.838174155908503,False,False,False
OADMET-0005956,COc1cc(C)ccc1NC(=O)c1cccc(-c2ncn[nH]2)c1,4.45,ADCRROSQMSVSQW-UHFFFAOYSA-N,0.25333333,6.16,5.606795773749498,False,False,False
OADMET-0005955,CC(C(=O)Nc1nccs1)N1CCCN(C(=O)c2ccccc2)CC1,4.87,NZCFNKKMNTYPTO-UHFFFAOYSA-N,0.23809524,4.8,5.033905761239163,False,False,False
OADMET-0005954,COc1cccc(C2CN(C(=O)CNC(=O)c3ccc(C)c(C)c3)CCO2)c1,4.91,UBIIWRLNZPDSLP-UHFFFAOYSA-N,0.22115384,4.85,5.38408000522234,False,False,False
OADMET-0005953,COCCOC1CC(CO)CN(S(=O)(=O)c2cc(F)ccc2C)C1,5.52,QZHAZOKWZGQBMB-UHFFFAOYSA-N,0.26190478,7.26,6.706836935932985,False,False,False
OADMET-0005952,O=C(Nc1ccc(C2CC2)nn1)NC1(c2cccc(OC(F)(F)F)c2)CC1,5.03,VXAHSNRRRRFAOC-UHFFFAOYSA-N,0.24,5.24,5.605336384542741,False,False,False
OADMET-0005951,CCOC1CC(NC(=O)c2ccnc(-n3cccn3)c2)C12CCCC2,4.8,WBBFPYYHNXCEME-UHFFFAOYSA-N,0.20224719,4.95,5.42131735574229,False,False,False
OADMET-0005950,COCCNc1ccc(CNC(=O)N2CCCC3(CCCC3)CC2)cc1,4.83,IAKDXTQWRJADOV-UHFFFAOYSA-N,0.2027027,4.925,5.638145013890984,False,False,False
OADMET-0005949,Cn1cccc1C1CCCCN1C(=O)CCN1C(=O)COc2ccccc21,5.28,HUKSAYDGYGOREM-UHFFFAOYSA-N,0.25287357,4.89,4.79498706114257,False,False,False
OADMET-0005948,COc1ccc(C)cc1S(=O)(=O)N1CC(O)CC1c1ccc(F)cc1,5.04,PPBPKFPLNHJZQP-UHFFFAOYSA-N,0.2837838,6.62,6.230904926652794,False,False,False
OADMET-0005947,c1cnc2c(c1)CCC[C@H]2n1cc(COC2CCCCO2)nn1,5.18,JUHHJSWYSQBLKA-AAFJCEBUSA-N,0.18390805,4.95,5.251425003157119,False,False,False
OADMET-0005946,Fc1cccc(Cl)c1CCc1noc(C2(n3cccn3)CC2)n1,5.06,BXZMJBPCFDOLBY-UHFFFAOYSA-N,0.22222222,5.1,5.518672459082183,False,False,False
OADMET-0005945,CCOc1ccccc1C(F)(F)C(=O)N1CCC(NC(=O)C2CC2)CC1,5.26,FLGLJLFYXZSXAN-UHFFFAOYSA-N,0.25714287,4.5,5.266885414655093,False,False,False
OADMET-0005944,O=C(CC1(N2CCOCC2)CCCC1)NCc1ccc2c(c1)OCCO2,5.24,DLBAMDGUUSBSOH-UHFFFAOYSA-N,0.19101124,5.7,5.1745616813181945,False,False,False
OADMET-0005943,Cc1c(C(=O)N2CCCN3c4ccccc4CC3C2)c(O)nc2ccccc12,5.0,FDCHJYMTWLORCR-UHFFFAOYSA-N,0.2159091,4.89,5.145694863994703,False,False,False
OADMET-0005942,CC1CCCN(S(=O)(=O)c2cccc3c2OCC3)C1C(=O)O,4.41,VGUYAGDDPQYEDR-UHFFFAOYSA-N,0.21276596,5.24,5.518322757130354,False,False,False
OADMET-0005941,Cn1nc(CNC[C@@H](O)c2ccc(Cl)cc2)c2ccccc21,5.07,ANIYYIHUSYIHTA-QGZVFWFLSA-N,0.20833333,4.32,4.797707463724183,False,False,False
OADMET-0005940,CC(C)c1nc(C(=O)N2CCC=C(F)C2)nn1-c1ccccc1F,5.22,BRLQLLYRNCGYQA-UHFFFAOYSA-N,0.1875,6.0,5.249613238366755,False,False,False
OADMET-0005939,Cn1ncc(NC(=O)N2CCCC(C)(F)C2)c1-c1ccccc1,4.44,YEYJTFFWPRNDDN-UHFFFAOYSA-N,0.20652173,5.25,5.157053537829102,False,False,False
OADMET-0005938,O=C(NCC1CCOc2ccccc21)N1CCOC(c2ccccc2F)C1,4.82,PIDYXGYPPPDVSK-UHFFFAOYSA-N,0.20454545,4.89,5.2955423211996235,False,False,False
OADMET-0005937,COC1CCCN(C(=O)C(Cc2ccccc2)NC(=O)c2cccnc2)CC1,4.89,JKRIYLHNKNNCLI-UHFFFAOYSA-N,0.25925925,4.825,5.084903501136182,False,False,False
OADMET-0005936,COc1cc(C#N)ccc1OCC(=O)N1CCCC1C1CCCC1O,4.97,NLFXGDZTBOGFOF-UHFFFAOYSA-N,0.21052632,5.16,5.892602443880864,False,False,False
OADMET-0005935,CC(c1cc2ccccc2o1)N(C)C(=O)c1cn(C)nc1C(C)(C)C,4.49,QYMWPKHNWAHLGQ-UHFFFAOYSA-N,0.1971831,4.5,5.1772516178146715,False,False,False
OADMET-0005934,CN(Cc1ccoc1)c1ccc(S(=O)(=O)N2CCCC2)cc1,5.25,LMVZEVSXKNSTRM-UHFFFAOYSA-N,0.2,7.75,7.120299730035677,False,False,False
OADMET-0005933,CC(NC(=O)N1CCC(C)C1CO)c1ccc(F)cc1Cl,5.18,CGBYGXVQTISZDL-UHFFFAOYSA-N,0.22580644,5.48,6.080528996495225,False,False,False
OADMET-0005932,O=C(NCC(Cc1ccccc1)Cc1ccccc1)N1CCC(O)C(F)(F)C1,4.94,APLGRJRASYSBPU-UHFFFAOYSA-N,0.27272728,4.5,4.95743901997218,False,False,False
OADMET-0005931,Cc1ccccc1C1(C(=O)N2CCCC(O)(c3c[nH]nn3)C2)CCCC1,5.21,OYDWAOGEMLXOFA-UHFFFAOYSA-N,0.20238096,5.63,5.429375316138791,False,False,False
OADMET-0005930,Cc1cc(C(=O)N2CCCN(S(=O)(=O)N(C)C)CC2)nn1-c1ccc(Cl)cc1Cl,5.19,BNNFBPNFAMGGLK-UHFFFAOYSA-N,0.24096386,6.7,6.005164577621776,False,False,False
OADMET-0005929,O=C(Nc1ccnc(Oc2ccc(F)cc2F)c1)N1CCC2CCCC21,5.38,MGOHCICCVHEFCY-UHFFFAOYSA-N,0.21276596,6.6,5.64532019199115,False,False,False
OADMET-0005928,CC(O)C(C)(CNC(=O)C1CCCN1C)Cc1ccccc1,4.44,OAFJFDNNQRLAAJ-UHFFFAOYSA-N,0.2835821,4.5,5.017154540663456,False,False,False
OADMET-0005927,COc1ccc(CCCNC(=O)N2C(C)CCC2C)cc1OC,4.63,RBHWHOHULGCWMO-UHFFFAOYSA-N,0.2658228,5.5,5.228072478802259,False,False,False
OADMET-0005926,Cn1nnc2cc(C(=O)N(CC3CCCCC3)c3ccccn3)cnc21,5.25,JZAYQUDZVKTFDV-UHFFFAOYSA-N,0.20512821,4.5,4.758417204323644,False,False,False
OADMET-0005925,Cc1nc(C(F)(F)F)ccc1C(=O)N1CCCN(C(=O)C2CC2)CC1,4.02,QXVOLVUYUUILGN-UHFFFAOYSA-N,0.3243243,4.9,5.319185544948526,False,True,False
OADMET-0005924,COc1cc(C(=O)N(Cc2ccccc2)C2CC(C)(C)OC2(C)C)on1,4.48,GOOISOHGINHFOW-UHFFFAOYSA-N,0.22222222,5.82,5.097843843608647,False,False,False
OADMET-0005923,COc1cccc(CNC(=O)c2cccn(Cc3ccccc3)c2=O)n1,5.53,SQHFQMIXPHWDAZ-UHFFFAOYSA-N,0.2345679,5.6,5.301030819703549,False,False,False
OADMET-0005922,CCc1cc(NC(=O)c2coc3ccc(OC)cc23)n(C)n1,4.26,XQJWRASPVXYWPR-UHFFFAOYSA-N,0.22077923,5.47,5.401040520276842,False,False,False
OADMET-0005921,CC(O)(Cn1ccccc1=O)C(=O)N1CCc2ccc(Cl)cc2C1,4.6,WPIPWESKVFABQC-UHFFFAOYSA-N,0.2987013,4.95,5.2200263866502885,False,False,False
OADMET-0005920,COC(C(=O)N1CCN(S(=O)(=O)N(C)C2CCCCC2)CC1)C1CC1,5.41,RZNHDDDRGHHFPN-UHFFFAOYSA-N,0.175,6.1,5.5855855804275585,False,False,False
OADMET-0005919,Cc1sc2ncn(NC(=O)COc3ccc(C(N)=O)cc3)c(=O)c2c1-c1ccccc1,4.54,UNHCREYKDRZLTQ-UHFFFAOYSA-N,0.22727273,5.1,5.297088043045616,False,False,False
OADMET-0005918,Cc1cccc(NC(=O)C2CCCN(c3nc4ccccc4s3)C2)n1,4.77,JFMGQFRSTYRPRU-UHFFFAOYSA-N,0.22666667,5.16,4.907228256671008,False,False,False
OADMET-0005917,Cc1cccc(C(=O)N2CCCN(C(=O)c3nn(C)c(C)c3Cl)CC2)c1,4.67,RUIUOFAPPJHIQX-UHFFFAOYSA-N,0.22222222,5.13,5.1040179098431535,False,False,False
OADMET-0005916,CC(C)Cn1cnc(S(=O)(=O)N2CC(=O)Nc3ccccc32)c1,4.64,KZLWSNCKUFFORA-UHFFFAOYSA-N,0.1724138,4.89,5.63011464018234,False,False,False
OADMET-0005915,COC1CCN(C(=O)NCCOc2ccc(C(C)(C)C)cc2)C(C)C1,4.67,HAXWJABKHZJNKI-UHFFFAOYSA-N,0.2375,5.72,5.781389054654959,False,False,False
OADMET-0005914,Cc1c(N2CCC(C3CC3)C2)ncnc1N1CCC(C2CC2)C1,3.92,GRIDBZHPCALFNO-UHFFFAOYSA-N,0.15254237,5.16,4.895260577256457,False,False,False
OADMET-0005913,Cc1cccc(C2CCCN2C(=O)NCc2ccsc2)n1,4.48,HHJHKPWIWDYUOK-UHFFFAOYSA-N,0.22105263,5.48,5.051459980881439,False,False,False
OADMET-0005912,CS(=O)(=O)c1cccc(NC(=O)NCC2CCN(c3ccc(F)cc3)C2)c1,5.1,BYQXMJFFQMJEPC-UHFFFAOYSA-N,0.30588236,6.28,6.39559011378368,False,True,False
OADMET-0005911,O=S(=O)(NC1CC(O)C12CCC2)c1ccc2c(c1)CCCC2,5.23,KLPAEUWMZVVNNT-UHFFFAOYSA-N,0.24390244,5.52,6.728045236051148,False,False,False
OADMET-0005910,O=C(Cc1ccccc1)NCCC(=O)N1CCCC1CC(O)c1ccccc1,4.57,IUCSJHXEQGSJSE-UHFFFAOYSA-N,0.23943663,4.5,4.837011671756914,False,False,False
OADMET-0005909,COC(=O)C1CCn2c(CCCOc3ccc(Cl)cc3C)nnc2C1,4.77,LUIQXOKUNHJUSI-UHFFFAOYSA-N,0.25,5.16,5.74716821376135,False,False,False
OADMET-0005908,Cc1ccc2oc(C(=O)N(C)C3CCCCC3S(C)(=O)=O)cc2n1,4.87,MTZWMEDWMXGQTC-UHFFFAOYSA-N,0.1875,5.48,5.181731861194604,False,False,False
OADMET-0005907,CC(C)Oc1cncc(C(=O)N2CC(C)OCC2c2ccccc2)c1,4.83,VLFBPQBTBWKZAO-UHFFFAOYSA-N,0.20833333,4.5,5.0660799876828335,False,False,False
OADMET-0005906,COc1ccc(Cl)c(CN2C(=O)NC3(CCc4ccccc4C3)C2=O)c1,4.89,CWQUKVUPNMYRCT-UHFFFAOYSA-N,0.23684211,5.47,5.628664176529665,False,False,False
OADMET-0005905,Cc1noc(C)c1CC(=O)N(Cc1ccccc1)C1CC(C)(C)OC1(C)C,4.67,ZRUDINKNTXBZFF-UHFFFAOYSA-N,0.2361111,4.5,5.09189590622998,False,False,False
OADMET-0005904,CN1CCN(C(=O)CCc2nc3ccccc3o2)C(c2ccccc2)C1,4.39,DOEHPOBMCJZKBX-UHFFFAOYSA-N,0.2361111,4.5,4.999142552444736,False,False,False
OADMET-0005903,COc1ccc2c(c1)N(C(=O)c1ccnc(C3CC3)c1)CCO2,4.38,OMQDGDIDGWFKFW-UHFFFAOYSA-N,0.2345679,5.72,5.543538190567444,False,False,False
OADMET-0005902,CC(=O)Nc1cccc(OCCNC2[C@H]3CCC[C@H]3C2(C)C)c1,4.73,HLXMYRZADABLCC-MYFVLZFPSA-N,0.21333334,4.925,5.054786353245114,False,False,False
OADMET-0005901,CC(C)n1ccc(CN2CCCNC(=O)C2Cc2ccccc2)n1,4.26,WTTPTXHWBCVSAE-UHFFFAOYSA-N,0.21176471,4.89,5.0368575263159485,False,False,False
OADMET-0005900,COc1cccc2c(N3CCOC(CN(C)C)C3)nccc12,4.45,WCBCFJYHOKJAIB-UHFFFAOYSA-N,0.19318181,5.58,5.626121851197679,False,False,False
OADMET-0005899,O=C(NCc1cccc(N2CCOCC2)n1)c1csc2c1CCCC2,4.59,VRHLCRQRRJHCMR-UHFFFAOYSA-N,0.18085106,6.42,5.764798269452636,False,False,False
OADMET-0005898,CC(C)Cn1cc(NC(=O)N2CC[C@H](Oc3ccccc3)C2)cn1,4.15,IDNPPRMESYOUPM-KRWDZBQOSA-N,0.22666667,4.5,4.84257671123738,False,False,False
OADMET-0005897,CC1Oc2ccccc2OC1C(=O)N1CCCN(C(=O)c2ccc(F)cc2)CC1,4.75,HBVPHAXSOXGVAQ-UHFFFAOYSA-N,0.2278481,6.1,5.893743492421585,False,False,False
OADMET-0005896,Cc1cccc(C2CCCN2C(=O)CCc2cnn(C)c2)c1C,4.86,JKIIACZABVJTSW-UHFFFAOYSA-N,0.24418604,5.235,5.000377370202747,False,False,False
OADMET-0005895,CC(C)c1ccc2c(c1)[C@@H](NC(=O)c1c[nH]c(C(=O)N3CCCC3)c1)CCC2,5.25,BSZJGUYIKNYVHK-FQEVSTJZSA-N,0.19753087,5.15,5.149633567365098,False,False,False
OADMET-0005894,CC(NC(=O)c1ccco1)C(=O)N1CCC(Cc2ccc(F)cc2)C1,4.71,VCPUAYYOKFHAGQ-UHFFFAOYSA-N,0.25,5.17,5.725461962841596,False,False,False
OADMET-0005893,Cc1oc(C#N)cc1C(=O)N1CCN(CC(F)(F)F)CC(C)C1,5.01,WADBRDPPDQHGDF-UHFFFAOYSA-N,0.1978022,6.42,5.931370152964114,False,False,False
OADMET-0005892,CC(C)N(C(=O)c1ccnn1C(C)C)c1ccc(Br)cn1,5.1,BWAAEYBOCQIPMN-UHFFFAOYSA-N,0.15853658,5.22,5.259578636410551,False,False,False
OADMET-0005891,CN(C(=O)c1noc2c1CCCCC2)c1ccc(-c2ccccc2)nn1,5.11,SOPXVKVZLPBFHV-UHFFFAOYSA-N,0.22580644,5.24,5.032243791525501,False,False,False
OADMET-0005890,COc1ccc(NC(=O)C2CCCN2C(=O)CCc2ccco2)cc1,4.09,DSLZMQBZYLSBTB-UHFFFAOYSA-N,0.2777778,5.16,4.912725065937767,False,False,False
OADMET-0005889,Cn1cnc2c(c1=O)CCN(C(=O)NC1CCCc3c(F)cc(Cl)cc31)C2,4.76,QDQYRQVQOSZPRQ-UHFFFAOYSA-N,0.21111111,4.95,5.1115452497038705,False,False,False
OADMET-0005888,CC1(C)CC(NC(=O)N[C@H]2c3ccccc3C[C@H]2O)c2ccc(F)cc2O1,4.98,YNJQLAHZSZJPIO-QIONWKSUSA-N,0.2596154,4.825,5.009871433571701,False,False,False
OADMET-0005887,CCC(CC)n1nc(C)cc1-c1nc(C(C)(C)NC(C)=O)no1,5.02,BYNAJNJJJASYTM-UHFFFAOYSA-N,0.20833333,4.3,4.692449671716186,False,False,False
OADMET-0005886,O=C(Cn1nnc(C2CC2)n1)N1CCCc2ccccc21,4.58,ZMRFNBCSWLZXAP-UHFFFAOYSA-N,0.22727273,4.3,4.699910121203245,False,False,False
OADMET-0005885,COc1ccc(Cl)cc1N1CCC(NC(=O)NCC2C(C)(C)C2(F)F)C1,5.17,UANONHNVNFUJOC-UHFFFAOYSA-N,0.29113925,6.11,6.503426779290637,False,False,False
OADMET-0005884,CC1C(c2ccccc2)CCN1C(=O)Nc1cn(C)nc1C1CCCCC1,5.04,CQTHUYCCTGRQOD-UHFFFAOYSA-N,0.23287672,4.5,4.910194843431333,False,False,False
OADMET-0005883,Cc1cc(C(F)(F)F)nc(N2CCN(CC(=O)Nc3ccc(F)cc3)CC2)n1,4.56,CGTNELINAFTBOA-UHFFFAOYSA-N,0.30588236,6.6,6.547623219125798,False,True,False
OADMET-0005882,N#Cc1ccc(OCc2noc(C3CCCCC3)n2)c(Cl)c1,4.07,QOJHQCUNZSWVHF-UHFFFAOYSA-N,0.21839081,5.22,5.464025484016931,False,False,False
OADMET-0005881,CCOc1ccc(CNC(=O)N2CCOC[C@@H]2CC(C)C)cc1F,4.68,NNWPGRNASUEASN-HNNXBMFYSA-N,0.20512821,4.5,5.0224682349126235,False,False,False
OADMET-0005880,O=C(NC1CCOC(c2cccnc2)C1)N1CCCc2ccccc2CC1,5.19,RBFWRWJCOIIAOK-UHFFFAOYSA-N,0.22018349,4.825,4.866552028889616,False,False,False
OADMET-0005879,Cc1cc(-c2noc(-c3noc4c3CCCC4)n2)c(C)o1,4.22,LOZYDCPLALOFTL-UHFFFAOYSA-N,0.16666667,5.24,5.139077927800577,False,False,False
OADMET-0005878,Cc1nc(C2CN(C(=O)C3(c4ccccc4F)CCCC3)CCO2)no1,4.99,LJRQZOXFRPQPOY-UHFFFAOYSA-N,0.23404256,4.3,5.421298152041919,False,False,False
OADMET-0005877,CCOC1(C)CCN(C(=O)N(C)Cc2ccccc2)CC1,4.44,IRZJDMOKVIXLMH-UHFFFAOYSA-N,0.3114754,4.5,5.392059223189284,False,True,False
OADMET-0005876,CCC(C)S(=O)(=O)NC(=O)c1csc(C2CCCCC2)n1,4.72,IRPBCDHFDIRPCG-UHFFFAOYSA-N,0.21649484,5.56,5.199619480711993,False,False,False
OADMET-0005875,O=C(Cc1ccccc1O)N1CCCN(C(=O)c2ccc(Cl)cc2)CC1,4.95,JHJNVPMWROZEOJ-UHFFFAOYSA-N,0.23188406,5.58,4.900702491234525,False,False,False
OADMET-0005874,CS(=O)(=O)CC1CCCCN1C(=O)c1csc2c1CCCC2,5.65,ZPWACRKSMIAOHN-UHFFFAOYSA-N,0.21428572,5.16,5.621621482090152,False,False,False
OADMET-0005873,CO[C@H]1C[C@H](c2nnc(C)o2)N(C(=O)C2SCCc3ccccc32)C1,4.38,ZYPJZJXFTMGPQG-GVJPCGBOSA-N,0.19512194,5.15,5.265171750688124,False,False,False
OADMET-0005872,CC(Oc1ccc(F)cc1)c1nnc2n1CC(C)(C)CC2,5.48,MATGKUQSSFGJSU-UHFFFAOYSA-N,0.2027027,6.32,6.08735428184027,False,False,False
OADMET-0005871,CC(C)(C)c1nc(CC(=O)NC2c3ccccc3CC2O)cs1,5.37,JWWKJYAXZZIMRB-UHFFFAOYSA-N,0.31958762,4.825,5.13742808776664,False,True,False
OADMET-0005870,O=C(CC(=O)N1CCCC1CCc1ccccc1)NCC(F)(F)F,4.88,JFHSBXXHDLRYIN-UHFFFAOYSA-N,0.2923077,4.5,5.422514858656834,False,False,False
OADMET-0005869,Cn1nnc(CNC(=O)N2Cc3ccccc3CC2c2ccccc2)n1,4.47,XRXXLXIEMUAXDN-UHFFFAOYSA-N,0.26086956,4.5,5.13177601173228,False,False,False
OADMET-0005868,COc1ccc(CNC(=O)C2CCCN2C(=O)c2ccccc2O)cc1Cl,4.43,KESKFKJDTWUQSA-UHFFFAOYSA-N,0.26666668,5.16,5.639791580779088,False,False,False
OADMET-0005867,CN(C)c1ccc(C(=O)NCc2cn(C(C)(C)C)c(=O)[nH]c2=O)cc1,4.47,PNGYTVMQRHQOQU-UHFFFAOYSA-N,0.18644068,4.55,5.630828365664879,False,False,False
OADMET-0005866,O=C(Cc1cccc(C(F)(F)F)n1)Nc1cncc2c1CCCC2,4.48,ZNEMEGIOVDBPET-UHFFFAOYSA-N,0.19354838,4.45,5.983825528050634,False,False,False
OADMET-0005865,COC(Cc1ccccc1)CS(=O)(=O)N1CC(C)CC1c1cccnc1,5.2,AMPPBONCELDULS-UHFFFAOYSA-N,0.26923078,4.825,5.099315233239537,False,False,False
OADMET-0005864,Cc1noc(Cl)c1CCC(=O)N1CCCCC1CC(C)O,4.77,BQNATFGVLJYIAJ-UHFFFAOYSA-N,0.17708333,5.48,4.941287206647289,False,False,False
OADMET-0005863,CCc1nc(N2CCN(c3ccccn3)CC2)sc1C(=O)OC,4.69,MQGUJOHJUHNWGX-UHFFFAOYSA-N,0.2278481,4.95,5.19501772759397,False,False,False
OADMET-0005862,CC1(c2ccccc2C(=O)NCc2cccc(S(N)(=O)=O)c2)CC1,4.89,DCYNKPUEXZIPSA-UHFFFAOYSA-N,0.20224719,5.52,5.838593170355751,False,False,False
OADMET-0005861,CNC(=O)C1CN(C(=O)C2CCc3cc(C)ccc3O2)c2ccccc2O1,4.63,OXJYPNFMBBSWOX-UHFFFAOYSA-N,0.23809524,4.89,4.909597806788531,False,False,False
OADMET-0005860,CC(c1ccsc1)N1CCN(C(=O)c2cc3ccccc3c(=O)[nH]2)CC1,4.36,WFEUNJZDULDZDW-UHFFFAOYSA-N,0.24324325,5.46,5.403440005555385,False,False,False
OADMET-0005859,O=C(c1cccc(NCc2cc(O)cc(Cl)c2)c1)N1CCOCC1,4.4,IUAFDXWNMIVGGY-UHFFFAOYSA-N,0.2173913,5.9,5.540013056319362,False,False,False
OADMET-0005858,Cn1cc(C(NC(=O)c2cccc3c2OCC3)C(C)(C)C)cn1,5.29,VMDKOTYYANSOBK-UHFFFAOYSA-N,0.21176471,4.75,5.291173922373684,False,False,False
OADMET-0005857,Cc1nc(C2CCCN2CC(=O)N2CCCCC2C)cs1,5.06,ALPAMLHLXGEYCV-UHFFFAOYSA-N,0.25,5.16,5.1942714451268746,False,False,False
OADMET-0005856,COc1ccc2c(c1)C1(CC1)CN(C(=O)Cn1ncc3ccccc3c1=O)C2,5.04,JUAYEPILUMVOGD-UHFFFAOYSA-N,0.22115384,5.6,5.515563818242974,False,False,False
OADMET-0005855,Cc1cccc2c(CC(=O)N3Cc4ccccc4C[C@H]3C(N)=O)c[nH]c12,4.48,MZEAWDLZHICYOC-SFHVURJKSA-N,0.20408164,5.36,5.251042921234887,False,False,False
OADMET-0005854,CCOC1CC(O)(CNC(=O)c2ccc(C)c(OC)c2)C1(C)C,3.96,MHWJRDLMNTUJBP-UHFFFAOYSA-N,0.25531915,4.85,5.480896841028196,False,False,False
OADMET-0005853,O=C(NCc1nc(=O)o[nH]1)c1ccc(N2CCCCCC2)cc1,4.06,ANJHOBGFDAEZIV-UHFFFAOYSA-N,0.20987654,4.89,5.086688380694605,False,False,False
OADMET-0005852,COC(=O)C1(N(C)S(=O)(=O)c2cccc(Cl)c2)CC(OC)C1,4.73,SZDHKLPAOPJDNQ-UHFFFAOYSA-N,0.24705882,5.52,5.381367894236262,False,False,False
OADMET-0005851,CCc1c(NC(=O)c2cocn2)cnn1-c1ccccc1Cl,4.34,LVWUAXUFYURDAQ-UHFFFAOYSA-N,0.20967741,4.55,4.941523549938316,False,False,False
OADMET-0005850,CO[C@@H]1CCOC[C@H]1NC(=O)NCC1(c2ccc(F)cc2)CCC1,4.07,ACEODMQTQNCJQJ-HZPDHXFCSA-N,0.2638889,6.04,6.426786871445459,False,False,False
OADMET-0005849,Cc1ccc(C(=O)NC2(c3ccccc3F)COC2)cn1,4.42,IRFUZJWGKXLKFT-UHFFFAOYSA-N,0.30120483,5.8,5.376206167448961,False,True,False
OADMET-0005848,CSC(CO)C(C)NCC(O)Cn1c(-c2ccccc2)noc1=O,4.41,JZRPLMWWIVBQRB-UHFFFAOYSA-N,0.2,5.1,5.229719724093909,False,False,False
OADMET-0005847,O=C(c1cnn(-c2ccccc2)c1)N1CCC(Oc2ccccn2)C1,5.21,NPZPIMWHOCMQED-UHFFFAOYSA-N,0.20224719,4.64,4.780256571243746,False,False,False
OADMET-0005846,C[C@@H](NC(=O)Nc1ccc2[nH]ncc2c1)c1cccc(Cl)c1,4.61,YAOYODKAQMWJKZ-SNVBAGLBSA-N,0.22222222,5.0,5.162201558039797,False,False,False
OADMET-0005845,CN1CCN(C(=O)c2ccc(S(C)(=O)=O)nc2)c2cc(F)ccc21,4.84,JOBATNBQBNLVSO-UHFFFAOYSA-N,0.32352942,7.75,7.664144156652108,False,True,False
OADMET-0005844,C[C@H](NC(=O)NC[C@H]1C[C@@H]1c1ccccc1)c1cncc(F)c1,4.25,NZSHGGZIAHNQHX-XGWLTEMNSA-N,0.22352941,5.22,5.556159530190004,False,False,False
OADMET-0005843,O=C(c1ccc(-c2ccccc2)[nH]1)N(CC(F)F)CC(F)F,4.74,ATVIQSIFQPGBBE-UHFFFAOYSA-N,0.2,5.6,5.477256215398445,False,False,False
OADMET-0005842,COc1cnc(NC(=O)N2CCCS(=O)(=O)CC2C2CC2)s1,5.12,ZALOYBKIMZCTEL-UHFFFAOYSA-N,0.23404256,5.48,5.240495720986175,False,False,False
OADMET-0005841,COc1cc(F)c(C(=O)NCc2nnc(C(C)(C)C)s2)c(F)c1,4.87,XQVRIARKRQWQPB-UHFFFAOYSA-N,0.2236842,5.72,5.769440130739618,False,False,False
OADMET-0005840,CC(C)(C)OC(=O)N1C2CCC1CC(CNc1ccc(C#N)nn1)C2,4.81,SYBDTGVQVFRTAG-UHFFFAOYSA-N,0.20289855,5.13,5.729865572303677,False,False,False
OADMET-0005839,CC(=O)NC(Cc1nc(-c2ccc(F)c(F)c2)no1)c1c(F)cccc1F,5.06,ANZVCZAGMVDWPV-UHFFFAOYSA-N,0.22891566,5.22,5.101091969773579,False,False,False
OADMET-0005838,O=C(CN1CCN(C2CC2)C1=O)NC(C(=O)Nc1cncc2ccccc12)c1cccc(Cl)c1,5.23,VYUFPKYULHKDHH-UHFFFAOYSA-N,0.23076923,5.89,5.056072849000453,False,False,False
OADMET-0005837,C[C@@H](NC(=O)N1CCOCC(F)(F)C1)c1cccc(O)c1,4.5,REWBXONGYCMTDZ-SNVBAGLBSA-N,0.23333333,5.9,5.622566648112479,False,False,False
OADMET-0005836,Cc1nnc(N(C)C(=O)c2c(Cl)cccc2OCC2CC2)s1,4.83,WFGGFDOFVZDCKZ-UHFFFAOYSA-N,0.23287672,5.565,5.0997152594758655,False,False,False
OADMET-0005835,O=C(NCc1cn2cc(Cl)cc(Cl)c2n1)c1cccc2nn[nH]c12,3.63,AINMRJYJKSPEDD-UHFFFAOYSA-N,0.21,5.61,5.16869155486177,False,False,False
OADMET-0005834,COC1CCN(C(=O)CNS(=O)(=O)c2ccc3c(c2)COC3)C(C2CC2)C1,4.52,ZCPOQTOXPVTOSJ-UHFFFAOYSA-N,0.21052632,5.74,6.39059846538676,False,False,False
OADMET-0005833,O=c1c(Cl)c(N2CCc3ccccc3C2)cnn1Cc1ccccc1,4.66,CHYTVGLFJQKIPP-UHFFFAOYSA-N,0.1971831,5.15,5.220182001888106,False,False,False
OADMET-0005832,O=C(c1cccc2oc(=O)[nH]c12)N1CCN(C2CC2)c2ccccc21,5.07,CWEMNQHAYZPVJG-UHFFFAOYSA-N,0.1904762,4.75,4.831109875375438,False,False,False
